YearAndSession,BillNumber,Title,Synopsis,bill_summary,programmatic,program_start_year,program_end_year,funding,responsible_party,stakeholders,innovative_summary,innovative_score,child_poverty_direct_summary,child_poverty_direct_score
2024 Regular Session,HB1227,Condominiums - Mandatory Insurance Coverage - Detached Units,"Altering the types of elements and units for which a council of unit owners is required to maintain certain property insurance; requiring the council of unit owners to annually notify, in writing, owners of detached units of certain property insurance obligations; limiting instances when an owner of a detached unit within a condominium is required to carry homeowners insurance on the entirety of the unit; and authorizing a council of unit owners to carry homeowners insurance on the entirety of all units located within a certain condominium.","This bill modifies the mandatory property insurance coverage requirements for condominium councils of unit owners, specifically altering the types of elements and units that must be insured. It requires councils to notify owners of detached units about their insurance obligations and clarifies when an owner of a detached unit must carry homeowners insurance. It also authorizes councils of unit owners to carry homeowners insurance on all detached units within certain condominiums.",False,2024.0,,,Condominium councils of unit owners,"Condominium unit owners, especially those with detached units, and condominium associations (councils of unit owners) in Maryland.",This bill primarily clarifies and amends existing property insurance laws for condominiums. It does not introduce new technologies or innovative approaches to government services or problem-solving.,1,"This bill modifies property insurance requirements for condominiums. It does not contain any provisions that directly provide services, financial assistance, or support specifically aimed at alleviating child poverty.",1
2024 Regular Session,HB1228,Consumer Protection - Telephone Solicitation - Exemptions and Remedies,Establishing that certain provisions of law that prohibit a person from making or causing to make a certain telephone solicitation that involves using a certain automated system or playing a recorded message do not apply to a noncommercial telephone solicitation for public opinion research; authorizing a certain called party who is aggrieved by a person who violates certain provisions of law to bring an action to enjoin further violations and to recover certain damages; etc.,"This bill amends Maryland's consumer protection laws regarding telephone solicitations. It exempts noncommercial telephone solicitations for public opinion research from prohibitions against using automated systems or recorded messages. Additionally, it allows individuals who receive unlawful telephone solicitations to file a lawsuit to stop further violations and recover damages up to $500 (or actual damages, whichever is greater), which can be tripled if the violation was willful or knowing. The bill also prohibits waiving these protections and remedies, except as part of a legal settlement.",False,2024.0,,,Maryland Attorney General's Consumer Protection Division (for enforcement of Title 13 of the Commercial Law Article),Individuals who receive telephone solicitations (called parties) and entities that conduct telephone solicitations in Maryland.,"The bill updates existing consumer protection regulations by refining exemptions for certain types of telephone solicitations and strengthening the remedies available to individuals. It does not introduce new technologies or fundamentally change governmental approaches, but rather enhances legal recourse within an established framework.",2,The bill addresses consumer protection from unwanted telephone solicitations and provides legal recourse for aggrieved parties. It does not contain any provisions that directly aim to reduce child poverty or provide financial support or services to families or children in poverty.,1
2024 Regular Session,HB1229,Public Health - Kratom Consumer Protection Act,"Requiring a retailer that prepares, distributes, sells, or exposes for sale a kratom product to disclose the factual basis on which the representation is made; establishing prohibitions related to the preparation, distribution, and sale of kratom products, including prohibitions related to the sale of kratom to individuals under the age of 21 years and the marketing of kratom to minors; establishing certain penalties for violations of the Act; etc.","This bill establishes the Kratom Consumer Protection Act, requiring retailers of kratom products to disclose product information, comply with safety standards, and prohibits sales to individuals under 21. It sets civil penalties and misdemeanor charges for violations. The bill also mandates the Maryland Department of Health, in collaboration with the Maryland Hospital Association, to report to the General Assembly by December 31, 2025, on adverse health events observed in individuals after using opioid-like substances, including kratom and tianeptine.",False,2024.0,,,"Maryland Department of Health (for regulations and reporting), Maryland Hospital Association (for reporting collaboration)","Consumers of kratom products, individuals under 21 (prohibited from purchasing), retailers and manufacturers of kratom products, and the general public (regarding public health and safety)","The bill establishes new consumer protection regulations and sales restrictions for kratom products, a substance gaining attention but lacking comprehensive state-level oversight. It also includes a data-gathering and reporting mandate on adverse health events linked to kratom and other opioid-like substances. While addressing a relatively new area of regulation, the approaches used (disclosure requirements, sales restrictions, and data reporting) are standard regulatory tools rather than fundamentally new technologies or government approaches.",3,"This bill focuses on public health and consumer safety by regulating kratom products and preventing sales to minors. While preventing health issues can indirectly alleviate financial burdens on families by reducing healthcare costs or lost wages, the bill does not directly address core economic factors contributing to child poverty such as income support, housing assistance, or employment opportunities.",1
2024 Regular Session,HB1230,Public Health - Tianeptine Consumer Protection Act,"Prohibiting a retailer from distributing, selling, exposing for sale, or advertising for sale a tianeptine product to an individual; and establishing a penalty for a retailer who violates the Act of a fine of up to $5,000 or imprisonment for up to 90 days or both.","The Tianeptine Consumer Protection Act establishes regulations in Maryland concerning the sale and advertising of tianeptine products. It prohibits retailers from distributing, selling, or advertising tianeptine products to individuals under 21 years of age. Additionally, the act forbids direct or indirect advertising or marketing of tianeptine products to minors, specifically restricting certain content (like video game references or images associated with minors) and placement (such as publications/events with a significant minor audience or billboards near schools). Violations are punishable by misdemeanor charges, fines up to $5,000, imprisonment, and civil damages.",False,2024.0,,,Maryland Department of Health,"Retailers who sell or advertise tianeptine products, individuals under 21 years of age (minors), and general consumers of tianeptine products in Maryland.","The bill implements age restrictions and marketing regulations for a specific substance, tianeptine. This approach uses traditional regulatory frameworks and does not introduce new technologies or novel governmental methods.",1,"The bill's primary goal is consumer protection, particularly safeguarding minors from tianeptine products. While public health measures can broadly benefit all populations, including children in poverty, this bill does not include any direct provisions or mechanisms aimed at alleviating child poverty or improving economic well-being for families. Its impact would be indirect and general public health improvement.",1
2024 Regular Session,HB1231,Natural Resources - Fisheries - Oyster Management,Repealing a provision of law prohibiting the Department of Natural Resources from taking any action to reduce or alter the boundaries of certain oyster sanctuaries until the Department has developed a certain updated fishery management plan for oysters; requiring the fishery management plan to end the overfishing of oysters in all areas and regions of the Chesapeake Bay and its tributaries where overfishing has occurred; etc.,"This bill repeals a previous restriction that prevented the Department of Natural Resources (DNR) from altering oyster sanctuary boundaries until an updated fishery management plan was developed. Instead, the bill now explicitly states the requirements for the fishery management plan, which include ending oyster overfishing, achieving target fishing mortality rates, increasing oyster abundance and habitat, and facilitating sustainable harvest. The DNR, in coordination with the University of Maryland Center for Environmental Science and the Oyster Advisory Commission, is tasked with developing consensus recommendations using a science-based modeling tool and holding public listening sessions.",False,,,,"Maryland Department of Natural Resources (DNR), Oyster Advisory Commission, University of Maryland Center for Environmental Science","Commercial and recreational oyster fishers, marine ecosystems in the Chesapeake Bay and its tributaries, environmental scientists, and residents interested in sustainable natural resources.","The bill emphasizes a science-based and collaborative approach to oyster management, involving a 'science-based modeling tool' to quantify long-term impacts of management actions and a 'facilitated consensus solutions process' with external specialists for the Oyster Advisory Commission. This structured, data-driven, and multi-stakeholder approach to resource management can be considered moderately innovative.",6,"This bill focuses on the ecological and economic sustainability of oyster fisheries. While a healthy oyster industry could indirectly support jobs and economic stability in fishing communities, which might have a tertiary positive effect on child poverty, it does not directly establish programs or provide resources aimed at alleviating child poverty.",1
2024 Regular Session,HB1235,Baltimore City – Alcoholic Beverages – License Extensions,"Extending until July 1, 2025, the expiration date of certain alcoholic beverages licenses in Baltimore City that are issued for certain areas for certain transferal and renewal purposes under certain circumstances.","This bill extends the expiration dates of two specific Class B–D–7 alcoholic beverage licenses in Baltimore City until July 1, 2025. The extensions are granted for transfer and renewal purposes, contingent upon the license applicants entering into a memorandum of understanding (MOU) with designated community associations. These MOUs will establish community input processes, limit sales to beer and wine for the first 12 months, include public safety measures, and prohibit transfer to new locations.",False,2024.0,2025.0,,"Baltimore City Board of Liquor License Commissioners (responsible for licenses), Hamilton Community Association and C.A.R.E. Community Association (involved in MOUs)","Alcoholic beverage license holders in the 5517 block of Harford Road and the 2200 block of East Fayette Street in Baltimore City, the Hamilton Community Association, the Cleaning, Active, Restoring, Efforts (C.A.R.E.) Community Association, and residents of those communities.","The bill utilizes a community-led governance approach by requiring Memoranda of Understanding (MOUs) with specific community associations as a condition for extending alcoholic beverage licenses. This formalizes community input and oversight into local business operations, addressing concerns like public safety and noise. While not employing new technologies, it represents an approach to local regulation that empowers community groups.",3,"This bill focuses on regulating alcoholic beverage licenses and establishing community agreements related to their operation. It does not include any direct provisions, funding, or services aimed at alleviating child poverty. Any potential impact would be highly indirect through general community improvements.",1
2024 Regular Session,HB1244,Maryland Higher Education Commission - Academic Program Approval and Institutional Mission Statements - Requirements,"Requiring the Maryland Department of Labor, the Department of Commerce, and the Maryland Higher Education Commission to each have a certain staff member who performs certain duties related to defining, identifying, and compiling data regarding the workforce needs in the State; requiring the Commission to establish a Program Review Process Advisory Council; authorizing the Commission or an institution of higher education to file an objection to implementation of a proposed online program under certain circumstances; etc.","This bill reforms the Maryland Higher Education Commission's (MHEC) academic program approval processes and institutional mission statement requirements. It mandates the Maryland Department of Labor, Department of Commerce, and MHEC to collaborate on defining and compiling data on the State's workforce needs, and integrates this data into the State Plan of Higher Education. The bill establishes a Program Review Process Advisory Council, requires MHEC to publish an administrative procedures guide for its program review process, and mandates a review of approved programs that faced objections from Historically Black Colleges or Universities. It also establishes the Proposed Programs Collaborative Grant Fund to incentivize public institutions of higher education to collaborate on new academic graduate programs and allows for a specific review process for online programs. Additionally, it revises requirements for the review and approval of institutional mission statements.",True,2025.0,,,"Maryland Higher Education Commission, Maryland Department of Labor, Department of Commerce","Public and private nonprofit institutions of higher education (including Historically Black Colleges or Universities), students (especially graduate students), faculty, the State's workforce, and various state agencies involved in workforce data and education.","The bill introduces a more collaborative and data-driven approach to higher education program approval by requiring multiple state agencies to work together to define and compile uniform data on workforce needs. It establishes a grant fund to incentivize inter-institutional collaboration for new graduate programs, particularly those addressing ""emerging workforce needs."" It also mandates an administrative procedures guide and a specific review process for online programs, aiming for greater transparency and responsiveness to market demands. This represents an innovative approach to aligning higher education offerings with state economic development goals through improved data sharing, collaboration incentives, and streamlined processes.",7,"The bill focuses on refining the academic program approval process for higher education institutions, aligning programs with workforce needs, and encouraging collaboration, particularly for graduate-level programs. While improving the quality and relevance of higher education could lead to better employment opportunities for graduates, thereby indirectly impacting family incomes and potentially reducing future child poverty, it does not provide direct financial aid, services, or support to children or families currently experiencing poverty. The emphasis on graduate programs further distances its direct impact from immediate child poverty alleviation.",2
2024 Regular Session,HB1256,"Electricity – Tariffs, Distributed Energy Resources, and Electric Distribution System Support Services (Distributed Renewable Integration and Vehicle Electrification (DRIVE) Act)","Requiring a certain electric company to file certain time-of-use tariffs with the Public Service Commission by July 1, 2025; requiring a certain electric company to attempt to achieve a certain enrollment target for certain tariffs by January 1, 2028; authorizing the Commission to require the automatic enrollment of certain customers in a time-of-use tariff on an opt-out basis; requiring the Commission to certain adopt regulations on or before May 1, 2025; etc.","The Distributed Renewable Integration and Vehicle Electrification (DRIVE) Act mandates investor-owned electric companies to offer time-of-use electricity tariffs to customers and attempt enrollment targets, with potential for opt-out automatic enrollment for those receiving beneficial electrification incentives. It requires the Public Service Commission (PSC) to adopt regulations for interconnecting bidirectional electric vehicle systems and to develop a program for electric companies to establish pilot programs or temporary tariffs that compensate owners and aggregators of distributed energy resources for providing electric distribution system support services on a pay-for-performance basis. The bill also authorizes the PSC to approve or require incentives and rebates for customers to acquire renewable on-site generating systems, specifically prioritizing low- and moderate-income customers, and allows electric companies to recover associated reasonable costs. The goal is to mitigate impacts of electrification on the grid, reduce greenhouse gas emissions, and promote on-site resilience.",True,2025.0,,,Public Service Commission,"Customers of investor-owned electric companies (including low- and moderate-income households), owners and aggregators of distributed energy resources, and investor-owned electric companies.","The bill introduces an innovative framework for integrating distributed energy resources, including bidirectional electric vehicles, into grid management through pay-for-performance compensation mechanisms and time-of-use tariffs. It aims to modernize electricity delivery, enhance grid resilience, and reduce greenhouse gas emissions by optimizing demand-side management. The explicit focus on incentivizing low- and moderate-income households to participate in these advanced energy systems is also a key innovative aspect.",8,"The program includes specific provisions to provide additional incentives and prioritize the offer of rebates for renewable on-site generating systems to low- and moderate-income customers. This aims to ensure these households have access to the benefits of electrification and on-site energy systems, potentially reducing their energy bills and freeing up household income. While not a direct anti-poverty cash transfer, reduced household expenses can indirectly improve the financial stability of families with children living in poverty.",6
2024 Regular Session,HB1259,Health Insurance - Breast and Lung Cancer Screening - Coverage Requirements,"Including image-guided breast biopsy in the definition of ""supplemental breast examination"" for the purpose of certain provisions of law requiring insurers, health service plans, and health maintenance organizations to provide coverage for supplemental breast examinations; clarifying that coverage requirements for lung cancer screening apply to follow-up diagnostic imaging; etc.","This bill expands health insurance coverage requirements in Maryland for breast and lung cancer screenings. For breast cancer, it includes image-guided breast biopsy within the definition of ""supplemental breast examination,"" requiring insurers to cover it without copayment, coinsurance, or deductible, similar to other supplemental breast examinations. For lung cancer, the bill clarifies that required coverage includes follow-up diagnostic imaging recommended by the U.S. Preventive Services Task Force, and it explicitly prohibits insurers, health service plans, and health maintenance organizations from requiring prior authorization for lung cancer screening or follow-up diagnostic imaging. It also maintains that cost-sharing for lung cancer screening cannot be greater than for breast cancer screening, with an exception for high-deductible health plans.",False,2025.0,,,"Maryland Insurance Administration (regulating insurers, nonprofit health service plans, and health maintenance organizations)","Individuals covered by health insurance policies, health service plans, or health maintenance organization contracts in Maryland, particularly those requiring breast or lung cancer screenings and follow-up diagnostic imaging.","This bill primarily updates existing health insurance regulations to ensure comprehensive coverage for specific cancer screening and diagnostic procedures. While it mandates coverage for modern medical techniques like image-guided breast biopsies and streamlines access by removing prior authorization for lung cancer screening, it does not introduce new technologies or novel approaches to government service delivery or program design.",2,"This bill focuses on health insurance coverage for adult cancer screenings and diagnostics. While improved health outcomes for parents or guardians can indirectly benefit family well-being, the bill does not directly address the root causes or direct relief of child poverty, such as income support, housing, education, or specific health services targeted at children.",1
2024 Regular Session,HB1266,Clean Water Commerce Account - Contracts for the Purchase of Environmental Outcomes,"Requiring the Department of the Environment, in entering into a certain contract under the Clean Water Commerce Account for the purchase of an environmental outcome, to allow for nonuniform payment schedules for certain purposes; and authorizing the Department to require a certain payment or certain financial protections for contracts of a certain size to ensure certain outcomes.","This bill modifies the contracting process for the Clean Water Commerce Account, which is used to purchase environmental outcomes (nitrogen load reductions) for the Chesapeake Bay. It requires the Department of the Environment to allow nonuniform payment schedules for projects that include construction, reconstruction, or rehabilitation, enabling payments to vary with performance milestones. This aims to reduce financing costs for project owners and the State. Additionally, the bill authorizes the Department to require a minimum final payment and, for contracts exceeding $500,000, additional financial protections such as letters of credit, insurance instruments, or performance bonds, to ensure the achievement of agreed-upon environmental outcomes.",False,2024.0,,,Department of the Environment,"Owners of projects or practices contracting with the Department of the Environment for environmental outcomes, and the State of Maryland through improved Chesapeake Bay water quality.","The bill introduces more flexible and robust financial mechanisms for environmental outcome contracts, specifically allowing nonuniform payment schedules tied to performance milestones and requiring additional financial protections for larger contracts. While these are sound contractual practices aimed at optimizing financing and ensuring performance, they represent an refinement of existing government contracting rather than employing fundamentally new technologies or approaches to governance.",4,"The bill focuses solely on environmental outcomes, specifically nitrogen load reductions for the Chesapeake Bay. It modifies contract payment structures and financial protections for these projects. There are no provisions or mechanisms within the bill that directly address or impact child poverty.",1
2024 Regular Session,HB1269,Baltimore County - Alcoholic Beverages - License Applications - Notice,Altering a certain notice requirement before the Board of License Commissioners for Baltimore County may approve an application for an alcoholic beverages license; and authorizing the Board to fulfill the notice requirement by posting online notice of an application hearing for an alcoholic beverages license at least 14 days before the application hearing date.,"This bill alters the notice requirements for alcoholic beverages license applications in Baltimore County. It authorizes the Board of License Commissioners for Baltimore County to fulfill the public notice requirement by posting notice of an application hearing online at least 14 days before the hearing date, in addition to or as an alternative to the traditional newspaper publication, and retains the requirement for physical posting at the application location.",False,2024.0,,,Board of License Commissioners for Baltimore County,Applicants for alcoholic beverages licenses in Baltimore County and the general public in Baltimore County.,"The bill allows for the use of online platforms to post public notices for alcoholic beverages license applications, providing a modern digital alternative or supplement to traditional newspaper publication. This is a step towards modernizing government administrative processes by leveraging digital communication.",5,This bill concerns administrative procedures for alcoholic beverage licensing notices and has no direct impact on child poverty.,1
2024 Regular Session,HB1273,Vehicle Laws - Manufacturers and Dealers - Delivery of Vehicles,"Establishing that certain requirements for motor vehicle manufacturers, distributors, and factory branches to deliver new motor vehicles to licensed dealers apply after receipt of an electronic order.","This bill amends Maryland's vehicle laws to clarify the requirements for motor vehicle manufacturers, distributors, and factory branches to deliver new vehicles to licensed dealers. It specifies that the obligation to deliver vehicles in reasonable quantities and time applies after the submission of an order or acceptance of an allocation. The bill also mandates that any system for allocating new vehicles to dealers must be reasonable and fair, and requires disclosure of the allocation method upon written request from a dealer. In disputes, the manufacturer, distributor, or factory branch bears the burden of proving compliance.",False,2024.0,,,Maryland Department of Transportation (Motor Vehicle Administration),"Motor vehicle manufacturers, distributors, factory branches, and licensed vehicle dealers in Maryland.",This bill primarily clarifies existing legal requirements and updates the language regarding vehicle delivery and allocation processes. It does not introduce new technologies or innovative governmental approaches.,1,"This bill focuses on the commercial relationship and legal obligations between motor vehicle manufacturers, distributors, and dealers. It has no direct or intended impact on child poverty.",1
2024 Regular Session,HB1281,Economic Development - Tourism Zones - Designation and Benefits,"Authorizing the Mayor and City Council of Baltimore City or the governing body of a county or municipality to designate, by law, an area within that political subdivision as a tourism zone under certain circumstances; providing that the designation of an area as a tourism zone may not preclude the area from also being designated as an arts and entertainment district; authorizing a county or municipality to exempt from the admissions and amusement tax gross receipts from certain admissions or amusement charges levied in a tourism zone; etc.","This bill authorizes the Mayor and City Council of Baltimore City or the governing body of a county or municipality to designate areas within their jurisdictions as 'tourism zones'. Within these zones, local governments may grant exemptions from the admissions and amusement tax for qualifying tourism enterprises and offer property tax credits against county or municipal property taxes on real and personal property owned by qualifying tourism enterprises. The designation of a tourism zone does not prevent it from also being an arts and entertainment district.",False,2024.0,,,"Mayor and City Council of Baltimore City, or the governing body of a county or municipality","Local governments (Baltimore City, counties, municipalities), and for-profit or nonprofit entities (Qualifying Tourism Enterprises) operating within designated tourism zones.",This bill implements a standard economic development strategy by allowing local jurisdictions to create tourism zones and offer tax incentives. It does not introduce new technologies or particularly novel government approaches.,2,"The bill's focus is on economic development through tourism and tax incentives for businesses. While increased economic activity could indirectly lead to job creation, there is no direct mechanism or explicit goal within the bill to address child poverty.",1
2024 Regular Session,HB1287,School Leadership Training Program - Alterations,"Altering the school leadership training program developed by the State Department of Education and the Accountability and Implementation Board to require that the State Superintendent, county superintendents, and the chair and vice chair of the State Board, a county board, and the Accountability and Implementation Board complete the training; combining two leadership trainings into a single training; and providing for the content of the school leadership training.","This bill alters Maryland's school leadership training program by combining two existing trainings into a single, comprehensive program. It mandates that State and county superintendents, the Chief Executive Officer of the Baltimore City School Board, and the chairs and vice chairs of the State Board, county boards, and the Accountability and Implementation Board complete this training at least once during their initial term of office, starting July 1, 2024. The program's content is expanded to include strategic thinking, instructional redesign, coaching models, and a significant focus on attracting and retaining high-quality and diverse teachers and school leaders. It also requires virtual participation options for enrollees.",True,2024.0,,,State Department of Education and the Accountability and Implementation Board,"State Superintendent, county superintendents, Chief Executive Officer of the Baltimore City Board of School Commissioners, senior instruction-related staff, members of the Accountability and Implementation Board, members of the State Board, members of county boards, school principals, and ultimately, students and communities within Maryland's public education system.","The program incorporates modern educational leadership best practices, including cohort-based, job-embedded, tailored, and evidence-based training. It explicitly requires virtual participation options and focuses on strategic thinking, instructional redesign, and a strong emphasis on attracting and retaining diverse and high-quality teachers and school leaders. While these are strong educational practices and forward-thinking in educational reform, they do not necessarily represent groundbreaking new government technologies or approaches outside of established pedagogical advancements.",6,"This bill does not directly address child poverty through financial aid, direct services, or resource allocation. Its potential impact is indirect, by improving school leadership and teacher quality, which could lead to better educational outcomes and, in the long term, improved economic opportunities for students. However, this is a very indirect and long-term effect, not a direct intervention or immediate support mechanism for children experiencing poverty.",2
2024 Regular Session,HB1293,"Maryland Department of Health - Public Education Campaign on Prostate, Lung, and Breast Cancer Prevention","Requiring the Maryland Department of Health to develop and implement a 3-year public education campaign on prostate, lung, and breast cancer prevention that targets communities disproportionately impacted by prostate, lung, and breast cancer on or before December 1, 2026; requiring the Department to implement the public education campaign on or before January 1, 2027; requiring the Governor to appropriate, in certain fiscal years, certain funding to the Department for the public information campaign from the Cigarette Restitution Fund; etc.","This bill requires the Maryland Department of Health to develop and implement a 3-year public education campaign focused on prostate, lung, and breast cancer prevention. The campaign will target communities disproportionately affected by these cancers, providing information on risks, warning signs, prevention guidelines, and promoting screenings and participation in clinical trials. It will also inform about legislation that reduces cost barriers to prevention services. The campaign will be funded by an appropriation of up to $750,000 from the Cigarette Restitution Fund for fiscal years 2026 through 2030.",True,2027.0,2030.0,750000.0,Maryland Department of Health,"Communities disproportionately impacted by prostate, lung, and breast cancer, and the general public in Maryland.","The program establishes a public education campaign using traditional communication tools, a website, and partnerships to disseminate health information. While important for public health, it does not employ new technologies or fundamentally new approaches to government services.",2,"The program focuses on cancer prevention and education, which can lead to better health outcomes for families. However, it does not directly address the economic or financial factors contributing to child poverty, so any impact would be indirect.",1
2024 Regular Session,HB1296,Electricity - Offshore Wind Projects - Alterations,"Requiring the Public Service Commission to open a revised Round 2 proceeding on June 1, 2024, to evaluate certain offshore wind projects; prohibiting the Commission from approving an application for an offshore wind project unless the application includes commitments for in-State expenditures and investments; requiring the Commission to develop a certain plan to include a schedule of offshore wind energy procurements and proposed amounts of offshore wind energy for procurement through 2031; etc.","This bill modifies existing regulations for offshore wind projects in Maryland. It requires the Public Service Commission (PSC) to open proceedings to evaluate revised plans for existing offshore wind projects, allowing changes to project schedules, sizes, or pricing, including offshore wind renewable energy credit (OREC) pricing. It also authorizes Round 1 projects to increase their maximum OREC sales under certain conditions. The bill mandates the PSC, with assistance from other State agencies, to develop a plan to achieve 8,500 megawatts of offshore wind energy capacity by 2031, including procurement schedules. It also alters the Department of General Services' requirements and processes for procuring offshore wind energy, setting new deadlines for solicitations and contracts, and requiring specific terms to facilitate project financing.",False,2024.0,2031.0,,"Public Service Commission, Department of General Services, Maryland Energy Administration, Department of the Environment, Department of Natural Resources","Offshore wind project developers, electricity ratepayers, local businesses, small, minority, women-owned, and veteran-owned businesses, local residents, veterans, women, minorities seeking career training and workforce opportunities, labor organizations, and the State of Maryland.","The bill focuses on refining existing regulatory and procurement processes for offshore wind energy, rather than introducing new technologies or fundamentally new approaches to government. It adapts current policy to address economic realities for ongoing and future offshore wind projects, aiming to ensure the state's renewable energy goals are met through updated administrative mechanisms.",3,"The bill's potential impact on child poverty is indirect. By promoting the offshore wind industry, it aims to create job opportunities, foster economic development, and encourages participation from local, minority, women-owned, and veteran-owned businesses. It also includes provisions for career training for local residents, veterans, women, and minorities. These economic benefits could lead to improved household incomes, potentially alleviating child poverty, but the bill does not include direct interventions like financial aid, food programs, or specific support services for impoverished children or families.",4
2024 Regular Session,HB1302,Cosmetologists - Esthetic Services - Definition,"Altering the definition of ""provide esthetic services"" to include certain services and to provide that it does not include the diagnosis of illness, disease, or injury or performing ablation of the dermis or hypodermis.","This bill alters the definition of ""provide esthetic services"" under Maryland law to include a broader range of services such as exfoliating, cosmetic microneedling, toning, applying makeup, eyelash extensions, superficial exfoliation treatments, treatments for relaxation, hydration, contouring, and beautification, and nonablative skin rejuvenation. It also clarifies that providing esthetic services does not include diagnosing illness, disease, or injury, or performing ablation of the dermis or hypodermis. The goal is to update the regulatory scope of estheticians.",False,2024.0,,,Maryland State Board of Cosmetologists (implied by Article – Business Occupations and Professions),"Cosmetologists, estheticians, individuals seeking esthetic services, and businesses providing esthetic services.","This bill is a regulatory update to reflect evolving practices and technologies within the esthetic services industry, such as cosmetic microneedling and nonablative skin rejuvenation. It does not introduce new government technologies or innovative approaches to public services, but rather modernizes existing definitions.",2,This bill focuses on redefining esthetic services and has no direct impact on child poverty. It is a regulatory change for a specific industry.,1
2024 Regular Session,HB1304,Maryland Department of Health and Department of Aging - Earned Income Tax Credit - Distribution of Information and Training,"Requiring the Maryland Department of Health to develop a process for providing information about the availability of the State's earned income tax credits to individuals enrolled or participating in certain programs or services, or potential enrollees in certain programs, administered by the Maryland Department of Health; and requiring the Department of Aging to provide training to the Maryland Access Point network to increase awareness of the availability of the State's earned income tax credit.","This bill requires the Maryland Department of Health to establish a process for informing individuals enrolled or potentially eligible for various health programs (such as Medical Assistance, Children's Health, Long-Term Care Insurance Partnership, Prescription Drug Repository, and Senior Prescription Drug Assistance) about the availability of the State's Earned Income Tax Credit (EITC). Additionally, it mandates the Department of Aging to provide training to the Maryland Access Point network to raise awareness of the EITC.",False,2024.0,,,Maryland Department of Health and Department of Aging,"Individuals enrolled in or potentially eligible for the Maryland Medical Assistance Program, Maryland Children’s Health Program, Qualified State Long–Term Care Insurance Partnership, Prescription Drug Repository Program, Senior Prescription Drug Assistance Program, and individuals served by the Maryland Access Point network, primarily low-income Maryland residents.","The bill's approach is not particularly innovative in terms of new technology or governmental methods. It focuses on improving information dissemination and training within existing government programs and networks to ensure eligible populations are aware of the EITC. While an important administrative improvement, it relies on conventional outreach strategies.",2,"The program has a high potential for direct impact on child poverty. The Earned Income Tax Credit (EITC) is a proven mechanism for lifting families out of poverty and increasing household income. By mandating that the Maryland Department of Health and the Department of Aging inform and train their program participants and networks about the EITC, the bill directly increases the likelihood that eligible low-income families, including those with children, will claim this valuable credit, thereby providing direct financial relief and reducing child poverty.",9
2024 Regular Session,HB1308,Real Property - Recordation of Instrument With False Information - Penalties and Actions to Quiet Title,Prohibiting a person from recording a deed or other instrument that the person knows contains false information; establishing a 3-year limitation on when a prosecution for a violation of the Act may be commenced; establishing a fine not to exceed $500 for a violation of the Act; and authorizing a court to award certain costs and attorney's fees in an action to quiet title if the action or a defense to an action is based on the alleged recordation of a deed containing false information.,"This bill prohibits individuals from knowingly recording deeds or other real property instruments that contain false information, including details about property ownership. It establishes a 3-year statute of limitations for prosecuting such an offense, which is classified as a misdemeanor punishable by a fine not exceeding $500. Additionally, it authorizes courts to award costs and reasonable attorney's fees in ""quiet title"" actions when a claim or defense is based on an alleged violation of this prohibition.",False,2024.0,,,Maryland courts and prosecuting attorneys (State's Attorney's Office),"Property owners, individuals involved in real estate transactions, legal professionals, and the judiciary in Maryland.",This bill strengthens existing legal frameworks by creating a new misdemeanor offense for recording false information in real property instruments and adjusts court procedures for quiet title actions. It is a standard legislative update to property law and does not introduce new technologies or novel approaches to government services.,2,"This bill is focused on preventing fraud in real property records and protecting property rights. While robust property laws generally contribute to a stable economic environment, this bill does not include any direct provisions for financial assistance, services, or opportunities specifically aimed at reducing child poverty. Its impact on child poverty would be, at best, extremely indirect.",1
2024 Regular Session,HB1321,Land Use - Southern Maryland Code Counties - Subdivision Regulations - Property Dedication and Fee,"Authorizing a Southern Maryland code county to provide in the county's subdivision regulations for a dedication of real property for recreation, or the payment of a fee in lieu of dedication, to be used by the county for the purchase, development, and improvement of real property for recreational facilities.","This bill authorizes Southern Maryland code counties to amend their subdivision regulations. Specifically, it allows these counties to require developers to either dedicate real property for recreational purposes or pay a fee in lieu of dedication, with the fee to be used for the purchase, development, and improvement of recreational facilities.",False,2024.0,,,Southern Maryland code counties,"Developers and residents within Southern Maryland code counties, particularly those who will utilize new recreational facilities.","This bill updates existing land use and subdivision regulations, providing counties with more options for securing recreational land or funding. It does not introduce new technologies or novel government approaches.",1,"The bill allows for the creation or improvement of recreational facilities, which can indirectly benefit children by providing safe spaces for play and activity. However, it does not directly address the root causes of child poverty, provide financial assistance, or target poverty alleviation.",1
