YearAndSession,BillNumber,Title,Synopsis,bill_summary,programmatic,program_start_year,program_end_year,funding,responsible_party,stakeholders,innovative_summary,innovative_score,child_poverty_direct_summary,child_poverty_direct_score
2023 Regular Session,SB0732,Department of Disabilities - State Coordinator for Autism Strategy and Maryland Commission on Disabilities - Alterations,Transferring the State Coordinator for Autism Strategy to the Department of Disabilities; requiring the Department to provide staff for the Advisory Stakeholder Group on Autism-Related Needs; and altering the membership of the Maryland Commission on Disabilities to add one individual with a traumatic brain injury.,"This bill transfers the State Coordinator for Autism Strategy, along with two associated positions and general funds, from the Governor's Office of Community Initiatives to the Department of Disabilities. It also mandates that the Department of Disabilities provide staff for the Advisory Stakeholder Group on Autism-Related Needs. Additionally, the bill alters the membership of the Maryland Commission on Disabilities to include an individual with a traumatic brain injury and the State Coordinator for Autism Strategy.",False,2023.0,,,Department of Disabilities,"Individuals with disabilities, including those with autism, physical disabilities, mental illness, traumatic brain injury, developmental disabilities, blindness, deafness or hard of hearing; parents or foster parents of children with disabilities; statewide disability advocacy organizations; representatives from the home health care industry; providers of services and support for individuals with disabilities; and members of the Alliance of Local Commissions on Disability.","This bill primarily focuses on administrative restructuring and adjustments to the membership of an existing commission. It does not introduce new technologies or novel approaches to government services, but rather realigns existing roles and responsibilities to potentially improve coordination for autism strategy within a dedicated department.",2,"This bill deals with the organizational structure and representation for disability services. While effective coordination and advocacy for individuals with disabilities can indirectly benefit families and potentially reduce hardships that contribute to poverty, the bill does not directly establish programs or allocate specific funds aimed at addressing child poverty. Its impact on child poverty would be indirect through improved support systems for families with disabilities.",2
2023 Regular Session,SB0742,Vehicle Laws - Manufacturers and Dealers - Allocation of Vehicles,"Requiring that any system operated by a vehicle manufacturer, distributor, or factory branch or its affiliate for allocating new vehicles to dealers be reasonable and fair.","This bill requires vehicle manufacturers, distributors, and factory branches or their affiliates to use a reasonable and fair system for allocating new vehicles to dealers. Upon written request, they must disclose the allocation method to a dealer of the same line make. In any dispute regarding compliance, the burden of proving fairness and reasonableness rests with the manufacturer, distributor, or factory branch.",False,2023.0,,,"Maryland Motor Vehicle Administration (MVA) for oversight and enforcement; Vehicle manufacturers, distributors, and factory branches are responsible for compliance.","Vehicle manufacturers, distributors, and factory branches, as well as vehicle dealers in Maryland.",The bill establishes a new regulatory requirement for transparency and fairness in vehicle allocation systems and shifts the burden of proof in disputes. This is a standard legal and regulatory change and does not employ new technologies or particularly novel government approaches.,1,"This bill regulates the allocation of new vehicles between manufacturers and dealers, which is a business practice. It has no direct mechanisms or provisions that would impact child poverty. Any potential effect would be extremely indirect and negligible.",1
2023 Regular Session,SB0756,Access to Counsel in Evictions - Funding,"Extending through fiscal year 2027 a requirement that the Comptroller distribute $14,000,000 of certain abandoned property funds to the Access to Counsel in Evictions Special Fund; and extending through fiscal year 2027 a requirement that the Governor include in the annual budget bill an appropriation of $14,000,000 from the Fund to the Maryland Legal Services Corporation.","This bill extends the requirement for the Comptroller to distribute $14,000,000 annually from abandoned property funds to the Access to Counsel in Evictions Special Fund for fiscal years 2024 through 2027. It also extends the requirement for the Governor to include an annual appropriation of $14,000,000 from this Fund to the Maryland Legal Services Corporation (MLSC) to support legal representation in evictions.",False,2024.0,2027.0,56000000.0,Maryland Legal Services Corporation (MLSC),"Tenants facing eviction and individuals involved in related proceedings, particularly low-income residents of Maryland.","The Access to Counsel in Evictions program, which this bill funds, represents an innovative approach to government services by providing legal representation for all low-income individuals facing eviction. This institutionalizes legal aid to address housing instability and ensure due process, rather than relying solely on individual ability to afford legal counsel.",8,"By providing legal representation to prevent evictions, the program directly impacts housing stability for families. Preventing homelessness and maintaining stable housing significantly reduces the likelihood of children experiencing poverty and mitigates the negative impacts of housing insecurity on child development, education, and health.",9
2023 Regular Session,SB0760,"Security Guard Agencies, Security Guard Employers, and Security Guards – Standards and Certifications","Requiring an individual who provides security guard services to the individual's employer to be certified as a security guard, subject to a certain exception; regulating certain security guard employers; altering the certification and renewal standards for security guards; requiring the Maryland Police Training and Standards Commission to identify or establish certain training programs for the certification and renewal of certification of security guards; requiring security guards to complete certain security training programs; etc.","This bill updates the standards and certification requirements for security guards in Maryland. It expands the definition of ""security guard"" to include individuals employed directly by a company (security guard employers), not just agencies. It mandates that all security guards be certified, complete initial and continuing training approved or established by the Maryland Police Training and Standards Commission, and outlines specific training content, including de-escalation techniques and appropriate interactions with vulnerable populations. The bill also establishes new requirements for carrying handguns, reporting the use of force, and adjusts liability insurance minimums for security guard employers.",True,2024.0,,,Maryland Police Training and Standards Commission,"Individuals working as security guards, security guard agencies, security guard employers, and the general public who interact with security personnel.","The bill mandates that security guard training programs include modern approaches such as de-escalation techniques, alternatives to force, and specific guidance for interacting with minors, individuals with behavioral health issues or disabilities, and those in crisis. This represents a significant and progressive update to security training standards.",7,The bill focuses on professional standards and training for security guards and does not contain provisions directly addressing child poverty or providing direct economic support to families with children.,1
2023 Regular Session,SB0773,State Procurement - Liquidated Damages - Policies and Requirements,"Requiring the Board of Public Works, in consultation with the Procurement Improvement Council, to publish a model policy on or before January 1, 2024, concerning the inclusion and use of liquidated damages provisions in procurement contracts; requiring a unit of State government to adopt a written policy that is substantially similar to the Board's policy; requiring a unit that decides not to include a liquidated damages clause under certain circumstances to obtain the approval of the head of unit; etc.","This bill requires the Maryland Board of Public Works to publish a model policy by January 1, 2024, for including and using liquidated damages in State procurement contracts. State government units must adopt a substantially similar policy by July 1, 2024. The bill also establishes requirements for obtaining approval from the Board or the head of a unit for certain contract modifications or decisions not to include or pursue liquidated damages, especially for high-value procurements. Units must also file annual reports on procurement delays and liquidated damages claims.",False,2024.0,,,"Board of Public Works, and units of State government","Maryland State government units, primary procurement units, and contractors doing business with the State of Maryland.","This bill focuses on standardizing and enhancing existing procurement practices related to liquidated damages. It mandates policy development, approval processes for deviations, and reporting requirements, which are administrative improvements to governance rather than employing new technologies or novel governmental approaches.",2,"This bill addresses State procurement contract policies and liquidated damages. It does not establish any direct services, financial aid, or programs aimed at children or families experiencing poverty. Any potential impact on child poverty would be extremely indirect through general government efficiency, making a direct impact highly unlikely.",1
2023 Regular Session,SB0781,Offshore Wind Energy - State Goals and Procurement (Promoting Offshore Wind Energy Resources Act),"Requiring an application for any new qualified offshore wind project and a certain proposal for an offshore wind transmission facility to be subject to a certain community benefit agreement; requiring the Public Service Commission to request that PJM Interconnection conduct a certain analysis of transmission system upgrade and expansion options; altering the requirements for a certain report on offshore wind projects; requiring the Commission, by a certain date each year starting in 2024, to report on its Supplier Diversity Program; etc.","This bill, known as the Promoting Offshore Wind Energy Resources Act, sets a state goal of 8,500 megawatts of offshore wind energy capacity by 2031. It requires new qualified offshore wind projects and transmission facilities to be subject to community benefit agreements, which include provisions for local business opportunities, skilled labor, prevailing wages, career training, and domestic content. The Public Service Commission (PSC) is mandated to request analyses from PJM Interconnection on transmission system upgrades and to issue competitive solicitations for offshore wind transmission facilities. The Department of General Services (DGS) is required to issue solicitations for power purchase agreements to procure offshore wind energy for state needs. The bill also includes provisions for leveraging federal funding, promoting diversity in contracting, and annual reporting on supplier diversity.",True,2024.0,2031.0,3500000.0,Public Service Commission,"Offshore wind developers, transmission developers, electric ratepayers, skilled labor, local residents, veterans, women, minorities, small businesses, minority-owned businesses, women-owned businesses, veteran-owned businesses, the environment, and the maritime industry.","The program fosters innovation by setting ambitious offshore wind energy goals, promoting integrated and meshed transmission solutions (including HVDC technology), leveraging federal funding programs, and implementing robust community benefit agreements that prioritize local and diverse workforce development, domestic content, and environmental mitigation. The coordinated regional transmission planning with PJM Interconnection and other states is also a forward-thinking approach.",7,"The bill promotes economic development through job creation and career training opportunities for local residents, veterans, women, and minorities, particularly in the manufacturing, maintenance, and construction industries. It also prioritizes small, minority, women-owned, and veteran-owned businesses. These provisions can indirectly alleviate child poverty by increasing employment and income for families, but the program does not provide direct financial aid or specific services to address child poverty.",4
2023 Regular Session,SB0783,Preservation and Reuse of Historic Complexes Study and Alterations to the Income Tax Credit for Catalytic Revitalization Projects,"Allowing multiple final tax certificates to be issued for a catalytic revitalization project in certain circumstances; and requiring the Smart Growth Subcabinet to study Maryland's historic complexes and make recommendations about an implementation plan to address the preservation and reuse of historic complexes in the State on or before December 31, 2023.","This bill modifies the income tax credit for catalytic revitalization projects by allowing multiple final tax certificates for phased projects, enabling the transfer of initial tax credit certificates, and extending the sunset date for the credit from 2031 to 2035. Additionally, it requires the Smart Growth Subcabinet to conduct a study and make recommendations for an implementation plan concerning the preservation and reuse of historic complexes in Maryland.",False,2023.0,2035.0,,Secretary of Housing and Community Development (for tax credits); Smart Growth Subcabinet (for the study),"Individuals, nonprofit organizations, and businesses undertaking catalytic revitalization projects; communities benefiting from such revitalization (e.g., economic, housing, community development); and government agencies and private organizations providing input for the historic complexes study.","The bill introduces some administrative flexibilities for an existing tax credit, such as allowing phased certification and transfer of initial certificates, which could streamline project financing. However, these are adjustments to an existing mechanism rather than novel approaches or technologies. The study on historic complexes is a standard governmental research initiative.",2,"The bill does not directly target child poverty. Its focus on catalytic revitalization and historic preservation may indirectly lead to economic and housing development in communities, which could potentially improve living conditions for some families and children. However, any impact on child poverty would be secondary and not a direct aim of the legislation.",2
2023 Regular Session,SB0792,Estates and Trusts - Registered Domestic Partnerships,Establishing requirements for the registration and termination of domestic partnerships with the register of wills; repealing provisions on legitimacy and illegitimacy of children and providing for the parentage of a child born or conceived by registered domestic partners; requiring the register of wills to recognize as domestic partnerships relationships established under the laws of other jurisdictions if the laws are substantially similar to the provisions of the Act; etc.,"This bill establishes requirements for the registration and termination of domestic partnerships with the Maryland Register of Wills. It updates provisions in estates and trusts law to recognize registered domestic partners and their children, including their legal parentage, inheritance rights, and eligibility for family allowances. The bill specifies how intestate estates are distributed to surviving registered domestic partners, grants them priority for appointment as personal representatives, and provides an inheritance tax exemption. It also requires the Register of Wills to recognize substantially similar domestic partnership relationships established in other jurisdictions and allows for remote notarization of declarations.",False,2023.0,,,Maryland Register of Wills,"Individuals in domestic partnerships, their children and families, and those involved in the administration of estates and trusts in Maryland.","The bill modernizes Maryland's estates and trusts law by formally recognizing registered domestic partnerships and extending significant legal rights and benefits, such as inheritance and family allowances, to these partners and their children. While the concept of domestic partnerships exists, this bill's comprehensive integration into estate law and the inclusion of remote notarization for declarations represent an updated, more accessible legal framework.",4,"This bill has a high potential for a direct impact on child poverty by enhancing the financial security of children in families with registered domestic partners. It ensures that children of registered domestic partners have clear legal parentage, and that surviving registered domestic partners and minor children are eligible for significant financial benefits from an estate, including a family allowance ($10,000 for the surviving partner and $5,000 for each minor child) and inheritance rights. These provisions help provide a financial safety net and stabilize households, which can directly mitigate poverty for children in these families.",7
2023 Regular Session,SB0801,Economic Development - Cybersecurity - Cyber Maryland Program,"Establishing the Cyber Maryland Program in the Maryland Technology Development Corporation to create and execute a talent pipeline that materially reduces workforce vacancies by July 1, 2026, build an advanced cybersecurity workforce, and carry out other purposes related to the cybersecurity workforce in the State; establishing the Cyber Maryland Fund; authorizing the Governor to include an appropriation of $250,000 for the Fund in the annual budget bill for fiscal year 2025 and each fiscal year thereafter; etc.","This bill establishes the Cyber Maryland Program within the Maryland Technology Development Corporation to significantly increase and diversify the cybersecurity workforce in the State. The program aims to create a talent pipeline, serve as a central hub for cybersecurity workforce development initiatives, and inform training and education based on industry needs. It establishes a Cyber Maryland Fund and a Cyber Maryland Board to oversee these efforts and develop a statewide strategic plan. Additionally, the bill amends the existing Cyber Warrior Diversity Program, requiring the Maryland Higher Education Commission to expand it based on cybersecurity certification trends and modifying how its unexpended funds are handled.",True,2023.0,,,Maryland Technology Development Corporation (TEDCO),"Maryland residents seeking careers in cybersecurity, current cybersecurity professionals, K-12 students, college students (including those in community colleges and Historically Black Colleges and Universities), veterans, private sector employers with cybersecurity needs, state and local government agencies, and critical infrastructure entities.","The program is innovative in its comprehensive, coordinated, and data-driven approach to cybersecurity workforce development. It aims to create a ""one-stop shop"" for employers, leverages industry data for program design, and considers new approaches like cyber range training and the U.S. Chamber of Commerce Talent Pipeline Management. It explicitly addresses racial, gender, ethnic, and geographic diversity in the workforce, ensuring broader access to high-demand careers.",7,"The program has an indirect but significant potential to impact child poverty by creating accessible pathways to high-demand, well-paying cybersecurity careers. Its explicit focus on K-12 pathways, community colleges, Historically Black Colleges and Universities (HBCUs), and diversity ensures broader access to these opportunities for underserved populations, thereby enabling parents to secure stable, higher-income employment and potentially lifting families out of poverty.",6
2023 Regular Session,SB0806,Maryland Health Benefit Exchange and Maryland Department of Health - Health Care and Dental Care Coverage for Undocumented Immigrants - Report,"Requiring the Maryland Health Benefit Exchange and the Maryland Department of Health to develop a report comparing options for offering affordable health care and dental care coverage to State residents who are ineligible for the Maryland Medical Assistance Program, the Maryland Children's Health Program, qualified health plans, or stand-alone dental plans due to the individuals' immigration status; and requiring the Exchange and the Department to report to certain committees of the General Assembly by October 31, 2023.","This bill requires the Maryland Health Benefit Exchange and the Maryland Department of Health to develop a report comparing options for offering affordable health care and dental care coverage to State residents who are ineligible for existing programs (Maryland Medical Assistance Program, Maryland Children’s Health Program, or qualified health plans) due to their immigration status. The report must analyze the cost to the State, impact on the uninsured, potential benefit designs, and implementation considerations for extending coverage to various groups, including all eligible individuals, only those under 21 years, only those at least 65 years old, or only low-income individuals. The report is due to the House Health and Government Operations Committee and the Senate Finance Committee by October 31, 2023.",False,,,,Maryland Health Benefit Exchange and the Maryland Department of Health,"State residents (undocumented immigrants) who are ineligible for existing health and dental care programs due to immigration status, including children under 21, individuals aged 65 and older, and low-income individuals within this group.","The bill itself is a mandate for a report, which is a standard governmental process and not inherently innovative. While the subject of the report (extending health and dental care to undocumented immigrants) addresses an evolving policy area, the bill focuses on studying existing program models for extension rather than introducing new technologies or novel governmental approaches for the report's methodology.",2,"The report specifically includes a comparison of options for offering health and dental care coverage to individuals under the age of 21 and to low-income individuals who are currently ineligible due to immigration status. Improving access to health and dental care for children from immigrant families, who often experience higher rates of poverty and lack of access to care, has a high potential to directly alleviate child poverty by reducing financial burdens on families and improving health outcomes that contribute to long-term well-being and economic stability.",8
2023 Regular Session,SB0823,Natural Resources - Annual State Park Pass - Discounts for Law Enforcement Officers and First Responders,Requiring the Department of Natural Resources to provide a discount of at least $40 on annual State park passes for all first responders and law enforcement officers who are Maryland residents.,This bill mandates the Maryland Department of Natural Resources to provide a discount of at least $40 on annual State park passes for all Maryland resident first responders and law enforcement officers.,True,2023.0,,,Maryland Department of Natural Resources,Maryland resident first responders and law enforcement officers.,"This bill establishes a discount program for a specific group, which is a standard government practice. It does not involve new technologies or significantly innovative approaches to governance.",1,"This bill offers a discount on state park passes to a specific professional group (law enforcement and first responders). While it provides a minor financial benefit and recreational opportunity for these individuals, it does not directly target or address child poverty, nor does it provide direct aid or services to families experiencing poverty.",1
2023 Regular Session,SB0830,Environmental Health Specialists and Well and Septic Systems Permitting - Studies (Environmental Health Systems Support Act of 2023),"Requiring the Department of the Environment and the Maryland Department of Health, in conjunction with the Board of Environmental Health Specialists, to conduct a study on staffing needs for environmental health specialists in local health departments; requiring the Department of the Environment, in consultation with the Department of Legislative Services and the University of Maryland Agriculture and Food Systems Extension Program, to study the delegation of well and septic systems permitting authority; etc.","This bill mandates two studies. The first study, conducted by the Department of the Environment and the Maryland Department of Health in conjunction with the Board of Environmental Health Specialists, will assess staffing needs for environmental health specialists in local health departments. It will analyze educational and licensing requirements, wage competitiveness, and the feasibility of an apprenticeship program, with a report due by December 1, 2023. The second study, conducted by the Department of the Environment in consultation with the Department of Legislative Services and the University of Maryland Agriculture and Food Systems Extension Program, will examine the implications of delegating well and septic systems permitting authority to the Maryland Department of Health. This study will cover benefits and issues of the current system, lessons from other states, and optimal staffing structures. An interim report for this study is due by December 1, 2023, and a final report by December 1, 2024. The Act is effective July 1, 2023, and will be abrogated on June 30, 2025.",False,2023.0,2025.0,,"Department of the Environment, Maryland Department of Health, Board of Environmental Health Specialists, Department of Legislative Services, University of Maryland Agriculture and Food Systems Extension Program","Environmental health specialists, local health departments, permit applicants for well and septic systems, the general public, and state agencies involved in environmental health and permitting.","The bill mandates standard governmental studies to analyze existing systems and identify areas for improvement. It does not introduce new technologies or employ novel approaches to government services, but rather uses traditional research and reporting methods.",1,"The bill focuses on improving the efficiency and effectiveness of environmental health services and permitting processes through studies. While better public health infrastructure can indirectly benefit all residents, including families experiencing poverty, there are no direct provisions, programs, or targeted interventions within this bill designed to address or alleviate child poverty.",1
2023 Regular Session,SB0840,Public Safety - Protecting Against Hate Crimes Grant Fund - Establishment,"Establishing the Protecting Against Hate Crimes Grant Fund as a special, nonlapsing fund to make grants to nonprofit organizations, including faith-based organizations, to provide security enhancements to protect against hate crimes; requiring the Executive Director of the Governor's Office of Crime Prevention, Youth, and Victim Services to administer the Fund; and authorizing, for fiscal year 2025 and each fiscal year thereafter, the Governor to include in the annual budget bill an appropriation of $5,000,000 to the Fund.","This bill establishes the Protecting Against Hate Crimes Grant Fund as a special, nonlapsing fund in Maryland. The purpose of the fund is to provide grants to nonprofit organizations, including faith-based organizations, to enhance their security measures and protect against hate crimes. The Executive Director of the Governor’s Office of Crime Prevention, Youth, and Victim Services will administer the fund, establish grant distribution procedures, and ensure a minimum of $1,000,000 each year is set aside for faith-based organizations. For fiscal year 2025 and beyond, the Governor is authorized to include an annual appropriation of $5,000,000 to the fund in the budget.",True,2023.0,,,"Executive Director of the Governor’s Office of Crime Prevention, Youth, and Victim Services","Nonprofit organizations, including faith-based organizations, and communities vulnerable to hate crimes in Maryland.","The program establishes a dedicated grant fund for security enhancements, which is a standard governmental approach. While the focus on hate crime prevention is important, the administrative structure and technology used are not particularly innovative.",3,"The program's primary focus is on providing security enhancements to organizations to protect against hate crimes. While a safer community indirectly benefits all residents, including children, it does not directly address the economic factors contributing to child poverty.",1
2023 Regular Session,SB0841,Local School Systems - Student Field Trips - Funding,"Requiring the Governor to include an appropriation in the annual budget bill of $500,000 for the State Department of Education to provide grants to local school systems for expenses related to student field trips to museums of cultural import.","This bill requires the Governor to annually allocate $500,000 to the State Department of Education. This funding will be used to provide grants to local school systems to cover expenses for student field trips to ""Museums of Cultural Import."" These museums are defined as institutions providing historic and sociological learning opportunities on the history and culture of oppressed and historically underrepresented communities. The bill also mandates the Department to submit an annual report to the General Assembly detailing the grants distributed, including the recipient schools, grant amounts, number and grade levels of students, field trip destinations, and types of expenses covered.",True,2023.0,,500000.0,State Department of Education,"Local school systems, students (especially those from low-income families), and museums designated as 'Museums of Cultural Import'.","The program provides grants for student field trips to culturally significant museums, which is a traditional educational enrichment activity. While it focuses on important cultural education, it does not introduce new technologies or novel governmental approaches.",2,"The program can indirectly benefit children from low-income families by covering the costs of educational field trips, thereby removing financial barriers to participation in cultural learning experiences. However, it does not directly address the immediate financial needs or root causes of child poverty.",4
2023 Regular Session,SB0846,"Libraries - Circulation Records - Inspection, Use, or Disclosure Requirement Revision","Altering the circumstances under which public, school, college, or university libraries must permit the inspection, use, or disclosure of the circulation record of an individual.","This bill revises the circumstances under which public, school, college, or university libraries in Maryland must allow the inspection, use, or disclosure of an individual's circulation record. Previously, disclosure was permitted in connection with the library's ordinary business for the record's creation purpose. The new law allows disclosure only if necessary for the reasonable operation of the library, with the individual's written consent, or by subpoena or court order. It broadens the types of libraries covered to include public, school, college, or university libraries, replacing the previous 'free association' library designation.",False,2023.0,,,"Public, school, college, and university libraries in Maryland","Individuals who use public, school, college, or university libraries in Maryland.","This bill updates privacy rules for library circulation records, which is a standard legislative adjustment to existing laws. It does not introduce new technologies or novel governmental approaches.",1,"This bill focuses on the privacy of library circulation records and does not directly address or provide services to alleviate child poverty. While libraries can be important community resources, this specific privacy legislation has a very indirect, if any, impact on child poverty.",1
2023 Regular Session,SB0848,Statewide Rental Assistance Voucher Program - Establishment,"Establishing a Statewide Rental Assistance Voucher Program in the Department of Housing and Community Development to provide vouchers and housing assistance payments for low-income families that are currently on a waiting list under the federal Housing Choice Voucher Program for housing in units approved by the Department or a public housing agency, in accordance with guidelines under the federal program; and requiring the Department and public housing agencies to administer the State Program.","This bill establishes a Statewide Rental Assistance Voucher Program within the Department of Housing and Community Development (DHCD) to provide housing assistance payments and vouchers to low-income families. The program specifically targets families who are already on the waiting list for the federal Housing Choice Voucher Program. It will be administered by the DHCD and public housing agencies, largely following federal program guidelines, and prioritizes certain vulnerable populations including families with children, foster children, military veterans, individuals experiencing homelessness, disabled individuals, and elderly individuals. The program aims to provide assistance for up to 5 years or until a federal voucher becomes available.",True,2025.0,,30000000.0,Department of Housing and Community Development and Public Housing Agencies,"Low-income families on the federal Housing Choice Voucher Program waitlist, with prioritized assistance for families including children under 18, foster children aged 18-24, military veterans, individuals experiencing homelessness, disabled individuals, or elderly individuals.","The program is not innovative in its technical approach or methodology, as it largely replicates the established federal Housing Choice Voucher Program guidelines. However, it represents a significant and innovative commitment at the state level by Maryland to address housing insecurity by creating its own statewide program to serve those unmet by the federal program due to waitlists.",4,"The program has a high potential to directly impact child poverty by providing crucial rental assistance to low-income families. It explicitly prioritizes families that include a child under the age of 18, directly alleviating housing cost burdens and improving housing stability, which are key determinants in reducing child poverty and allowing families to allocate resources to other essential needs.",9
2023 Regular Session,SB0855,Baltimore City - Property Tax - In Rem Foreclosure of Vacant or Nuisance Property,Authorizing certain vacant property or nuisance property located in Baltimore City to be subject to a certain in rem foreclosure process; requiring certain procedures for an in rem foreclosure; requiring Baltimore City to take certain actions to compensate the interested parties in property that has value and is acquired through an in rem foreclosure; specifying the title acquired in an in rem foreclosure; specifying the circumstances under which an in rem foreclosure judgment may be reopened; etc.,"This bill establishes a streamlined judicial in rem foreclosure process for vacant or nuisance properties in Baltimore City. It authorizes Baltimore City to initiate foreclosure actions on properties with delinquent taxes for at least 6 months, provided the right to appeal the property's designation as vacant or nuisance has tolled. The bill outlines procedures for filing complaints, serving interested parties, and conducting hearings. Crucially, it distinguishes between properties that have 'value' (where liens do not exceed appraised value) and those that do not. For properties with value, Baltimore City must either sell them at public auction and distribute surplus proceeds to interested parties, or directly compensate interested parties based on an appraisal. For properties without value, Baltimore City may retain title without providing compensation. The bill also specifies conditions for reopening foreclosure judgments and defines the absolute title acquired through this process, aiming to accelerate the redevelopment of blighted properties in Baltimore City.",False,2023.0,,,"Baltimore City (specifically, its appropriate agencies and the Circuit Court for Baltimore City)","Owners, mortgagees, holders of beneficial interests in deeds of trust, and other lienholders of vacant or nuisance properties in Baltimore City. Additionally, potential purchasers of these properties at auction and the broader community in Baltimore City affected by urban blight.","This bill introduces an innovative legal and administrative framework specifically tailored for Baltimore City to aggressively address urban blight caused by vacant and nuisance properties. By streamlining the in rem foreclosure process, it enables faster acquisition and subsequent redevelopment of these properties. The distinction in compensation requirements based on whether a property has 'value' (as defined by liens vs. appraisal) is a notable procedural innovation designed to expedite remediation efforts while ensuring fairness where equity exists. This approach, while not involving new technology, offers a more efficient governmental mechanism for urban renewal.",6,"The bill's potential to directly impact child poverty is indirect. By addressing vacant and nuisance properties, it aims to reduce blight and improve neighborhood conditions, which could lead to safer communities, increased property values, and better access to resources over time. These improvements might indirectly benefit families and children living in affected areas by creating a more stable and healthy environment. However, the bill does not establish direct programs, services, or financial assistance specifically targeting children or families experiencing poverty, making its impact on child poverty a secondary, long-term, and indirect outcome of urban revitalization.",2
2023 Regular Session,SB0858,Firearm Safety - Storage Requirements and Youth Suicide Prevention (Jaelynn's Law),"Altering a certain provision relating to the storage of firearms and ammunition in a location that can be accessed by an unsupervised child; and requiring the Deputy Secretary for Public Health Services to develop a youth suicide prevention and firearm safe storage guide, with recommendations from a stakeholder committee.","This bill, known as Jaelynn's Law, significantly amends Maryland's firearm safety laws by expanding requirements for the safe storage of firearms and ammunition to prevent access by unsupervised minors and individuals prohibited from possessing firearms. It defines new offenses and increases penalties for violations, especially if a firearm is accessed and causes harm. Additionally, the bill mandates the Deputy Secretary for Public Health Services to develop a ""Youth Suicide Prevention and Firearm Safe Storage Guide"" by January 1, 2024, to educate the public on safe storage practices and the risks associated with unsafe storage, including suicide. The bill allocates $1 million annually for the guide's development and related educational grants to local entities and establishes new prohibitions on firearm possession for certain repeat or severe safe storage violators.",True,2024.0,,1000000.0,Deputy Secretary for Public Health Services (Department of Health),"Minors, families, firearm owners, individuals prohibited from possessing firearms, behavioral health practitioners, health care professionals, youth advocates, local school systems, local health departments, nonprofit agencies, firearms dealers, law enforcement agencies.","The bill primarily strengthens existing regulations and establishes an educational guide and grant program, which are standard governmental approaches. While the guide integrates youth suicide prevention with firearm safety, the methodology itself is not highly innovative in terms of new technologies or radical new government approaches.",3,"The bill focuses on firearm safety and suicide prevention, which are public health and safety concerns. It does not directly address economic factors contributing to child poverty, such as income, employment, or access to resources. Any impact would be indirect through improved safety and reduced trauma, which could marginally benefit children in poverty by reducing negative health outcomes, but it is not a primary mechanism for poverty reduction.",1
2023 Regular Session,SB0863,State Administrator of Elections - Removal From Office,Altering requirements for the removal from office of the State Administrator of Elections; and repealing the authority of the State Administrator to continue to serve in office until a successor is appointed and confirmed following a certain vote for removal of the State Administrator.,"This bill alters the requirements for removing the State Administrator of Elections from office. It repeals the provision that allowed the Administrator to continue serving until a successor is appointed and confirmed, even after a valid vote for removal by the State Board of Elections.",False,,,,State Board of Elections,The State Administrator of Elections and the State Board of Elections.,This bill is a procedural change to the removal process for the State Administrator of Elections and does not introduce new technologies or innovative government approaches.,1,This bill addresses the administrative process for removing an election official and has no direct impact on child poverty.,1
2023 Regular Session,SB0871,"Social Workers - Sunset Extension, Notification of Complete Application, and Workgroup on Social Worker Requirements for Licensure","Continuing the State Board of Social Work Examiners in accordance with the provisions of the Maryland Program Evaluation Act (sunset law) by extending to July 1, 2025, the statutory and regulatory authority of the Board; establishing the Workgroup on Social Worker Requirements for Licensure to make certain findings and recommendations regarding examination and licensure of social workers in the State; requiring the Workgroup to submit its final report to certain committees of the General Assembly on or before December 1, 2024; etc.","The bill extends the sunset date for the State Board of Social Work Examiners to July 1, 2025, and mandates the Board to notify social worker license applicants within 15 business days if their application is complete. It also establishes a Workgroup on Social Worker Requirements for Licensure to analyze biases in existing licensure qualifications and examinations, identify alternative assessment methods (including a State-based competency exam), explore temporary licenses and no-cost supervision, and recommend ways to make the licensing process more fair, diverse, and efficient in Maryland.",True,2023.0,2025.0,,"Maryland Department of Health, State Board of Social Work Examiners, and the Workgroup on Social Worker Requirements for Licensure","Social worker applicants and licensed social workers in Maryland, particularly those from underrepresented groups, racial and ethnic minorities, and deaf or hard of hearing individuals. Indirectly, the public receiving social work services.","The bill establishes a Workgroup tasked with a comprehensive bias analysis of social worker licensure qualifications, exploring alternatives to current examination requirements, and considering innovative approaches like a State-based competency examination, utilization of examination score ranges, temporary licenses, and no-cost supervision models. This is a forward-thinking approach to enhancing equity and efficiency in professional licensing.",7,"The bill's programmatic component, the Workgroup, aims to reform social worker licensure, which could lead to an increased and more diverse social work workforce. This, in turn, could improve access to social services for vulnerable populations, including families and children experiencing poverty. However, the bill does not directly establish programs or provide funding to alleviate child poverty; its impact is indirect through workforce development and policy improvement.",3
