tract_geoid,place_type,place_name,place_dist,place_dir
24025304201,hamlet,Pleasant Prospect at Glen Elyn,,
24025304201,hamlet,Furnace,,
24025304201,neighbourhood,Laurel Brook,,
24025304201,hamlet,Lancaster Corner,,
24025304201,hamlet,Quiet Inheritance,,
24031702501,city,Silver Spring,0.35493315000259906,S
24031700730,suburb,Flower Hill,,
24031700838,neighbourhood,Hunting Hill,,
24031700314,suburb,Milestone,,
24031700314,neighbourhood,Beau Monde Estates,,
24031700314,neighbourhood,Hurley Ridge,,
24031700732,neighbourhood,Rosemont,,
24031700618,quarter,Big Pines,,
24031700733,neighbourhood,Metropolitan Grove,0.8286053525740178,NE
24031701222,neighbourhood,NoBe District,,
24031701223,neighbourhood,Wickford,0.45874740200380765,SW
24031703222,neighbourhood,Layhill South,,
24031700317,neighbourhood,Sugarloaf Vista,,
24031700317,neighbourhood,Oak Ridge,,
24031700317,hamlet,Hyattstown,,
24031700317,hamlet,Boyds,,
24031700317,neighbourhood,Hickory Hill,,
24031700317,locality,Miles Corner,,
24031700317,neighbourhood,Burdette,,
24031700317,locality,Wilber,,
24031700317,locality,Thompsons Corner,,
24031700317,neighbourhood,The Ponderosa,,
24031700317,village,Ten Mile Creek,,
24031700317,quarter,Cabin Branch,,
24031700209,neighbourhood,Cedar Heights Estates,,
24031700209,neighbourhood,Burton Woods,,
24031700209,hamlet,Cedar Grove,,
24031700209,neighbourhood,Spring Garden Estates,,
24031700209,neighbourhood,Banner Country,,
24031700209,neighbourhood,Cedar Grove Knolls,,
24031700209,neighbourhood,Sweepstakes,,
24031700209,neighbourhood,Wilderness Walk,,
24031700209,neighbourhood,Brinkwood Estates,,
24031700209,neighbourhood,Wildcat Forest,,
24031700209,neighbourhood,Cedar Heights,,
24031700209,hamlet,Fetrows,,
24031700209,neighbourhood,Longview South,,
24031700209,neighbourhood,Kings Valley Manor,,
24031700209,neighbourhood,Watkins Overlook,,
24031700209,hamlet,Highview,,
24031700209,neighbourhood,Kingstead Knolls,,
24031700318,locality,Kingsley,,
24031700315,neighbourhood,Fountain View,,
24031700316,neighbourhood,Clarksburg Heights,,
24031700316,neighbourhood,Clarksbrook Estates,,
24031700316,neighbourhood,Running Brook Acres,,
24031702503,city,Silver Spring,,
24031700728,neighbourhood,Walnut Hill,,
24031700728,neighbourhood,Oakmont Manor,,
24031701425,neighbourhood,Rolling Acres,0.7363460484945089,SE
24031701427,neighbourhood,New Birmingham Manor,,
24031701427,neighbourhood,Saddle Creek,,
24031701427,neighbourhood,Highland Village,,
24031701427,neighbourhood,Parkview Village,,
24031701427,neighbourhood,Watercrest Village,,
24031701424,hamlet,Deer Park,,
24031703223,neighbourhood,Willson Hills,,
24031703223,village,Layhill,,
24031700617,town,North Potomac,0.6662248526404729,E
24031700839,neighbourhood,Crown,,
24031700839,neighbourhood,Rio,,
24031700836,neighbourhood,Crown,0.6681173452393836,SW
24031700731,hamlet,Observatory Heights,,
24031700729,suburb,Flower Hill,0.3031407925919394,SW
24031702502,neighbourhood,North Takoma Park,0.5625754069056107,W
24031700725,city,Gaithersburg,0.4278365640793698,NE
24031700313,neighbourhood,Meadowbrook Estates,,
24031700726,city,Gaithersburg,0.6942557384953438,NE
24031701426,neighbourhood,Valley Stream Estates,,
24031701426,neighbourhood,Oak Fair,,
24031701426,neighbourhood,Castlegate,,
24031701426,neighbourhood,Townes of Gloucester,,
24031701426,neighbourhood,Silverwood,,
24031700837,neighbourhood,Rio,0.535401615102468,NW
24031700210,neighbourhood,Brink,,
24031700210,town,Clarksburg,,
24031700210,neighbourhood,Brink Meadow,,
24031700210,neighbourhood,Greenridge Acres,,
24031702603,neighbourhood,Blair Circle,0.2837011684756725,E
24031700727,city,Gaithersburg,,
24031702604,neighbourhood,Blair Circle,,
24027605403,neighbourhood,Bryant Woods,,
24027605403,neighbourhood,Faulkner Ridge,,
24027605403,suburb,Wilde Lake,,
24027601205,neighbourhood,Rockburn Commons,,
24027601205,neighbourhood,Lawyers Hill,,
24027601205,neighbourhood,Quail Ridge,,
24027601206,village,Hanover,,
24027601206,neighbourhood,West Elkridge,,
24027601206,village,Elkridge,,
24027606708,hamlet,Guilford,,
24027606708,neighbourhood,Hopewell,,
24027606708,hamlet,Glenshire Towne,,
24027606708,hamlet,Glen Oaks,,
24027605106,neighbourhood,Clarksville Ridge,,
24027605106,neighbourhood,Kings Manor,,
24027605106,neighbourhood,Pembroke Knolls,,
24027605106,neighbourhood,Dogwood,,
24027605106,neighbourhood,Fox Pause,,
24027605106,neighbourhood,Simpson Woods,,
24027605106,neighbourhood,Scott Acres,,
24027605106,village,Highland,,
24027605106,neighbourhood,Clarksville Meadows,,
24027606808,neighbourhood,Graeloch Woods,,
24027606808,neighbourhood,Leishear Village,,
24027606808,village,Scaggsville,,
24027606808,neighbourhood,Wellington Estates,,
24027606808,neighbourhood,Hammond Park,,
24027606808,neighbourhood,Hillcrest Heights,,
24027606808,neighbourhood,Murray Hill,,
24027606808,neighbourhood,Hammond Village,,
24027606808,neighbourhood,Emerson,,
24027605105,neighbourhood,Hopkins Mead,,
24027605105,neighbourhood,Riverside,,
24027605105,neighbourhood,Flamewood,,
24027605105,neighbourhood,Mooresfield,,
24027605105,neighbourhood,Holiday Hills,,
24027605105,neighbourhood,Riverside Estates,,
24027605105,neighbourhood,Hallmark,,
24027605105,village,Fulton,,
24027605105,suburb,Maple Lawn,,
24027604004,hamlet,Daisy,,
24027604004,hamlet,Roxbury,,
24027604004,hamlet,Gary,,
24027606807,neighbourhood,Twin Oaks,,
24027606807,neighbourhood,Kindler Estates,,
24027606807,neighbourhood,Warfields Range,,
24027604003,village,Cooksville,,
24027604003,hamlet,Glenwood,,
24027604003,hamlet,Inwood,,
24027604003,hamlet,Florence,,
24027605404,neighbourhood,Vantage Point,,
24027605404,city,Columbia,,
24027605404,suburb,Columbia Town Center,,
24005401400,neighbourhood,Frederick Village,,
24005402603,locality,Mount Wilson,1.0903038611113105,W
24005404900,neighbourhood,Worthington,,
24005404900,neighbourhood,Chestnut Ridge,,
24005404900,locality,Caves Valley,,
24005404900,neighbourhood,Gwynnbrook,,
24005404900,neighbourhood,Worthington Woodsyde,,
24005404900,neighbourhood,Worthington Valley Estates,,
24005404900,neighbourhood,Worthington Valley,,
24005404900,neighbourhood,Worthington Ridge,,
24005404900,neighbourhood,Worthington Greens,,
24005404900,neighbourhood,Worthington Club Estates,,
24005404900,neighbourhood,Woodsyde Heights,,
24005404900,neighbourhood,Waterspout,,
24005404900,neighbourhood,Summerfield,,
24005404900,neighbourhood,Springwood,,
24005404900,neighbourhood,Raintree Farm,,
24005404900,neighbourhood,Placide,,
24005404900,neighbourhood,Nancy Lee Farms,,
24005404900,neighbourhood,Foxchase,,
24005404900,neighbourhood,Dover Downs,,
24005404900,neighbourhood,Chestnut Woods,,
24005404900,neighbourhood,Caves Valley Golf Club Residences,,
24005404900,neighbourhood,Pinewood Farm,,
24005404900,neighbourhood,The Fields at Worthington,,
24005405000,hamlet,Bacon Hall,,
24005405000,hamlet,Whitehouse,,
24005405000,village,Upperco,,
24005405000,hamlet,Steeplechase,,
24005405000,hamlet,Albantown,,
24005405000,hamlet,Trenton Mill,,
24005405000,hamlet,Trenton,,
24005405000,hamlet,Stringtown,,
24005405000,hamlet,Haletown,,
24005405000,hamlet,Hunter Green,,
24005405000,hamlet,Hollinsland,,
24005405000,hamlet,Mount Carmel,,
24005405000,hamlet,Berean,,
24005405000,hamlet,Coopersville,,
24005405000,hamlet,Foreston,,
24005405000,hamlet,Beckleysville,,
24005405000,hamlet,Armacost,,
24005405000,hamlet,Yeoho,,
24005405000,neighbourhood,Foreston Ridge Estates,,
24005405000,neighbourhood,Thompson Estates,,
24005411202,neighbourhood,Manor View,,
24005411202,neighbourhood,Manor Hill,,
24005411202,neighbourhood,Summerfield Farms,,
24005411202,neighbourhood,Halifax Heights,,
24005411202,neighbourhood,Manor Springs,,
24005411202,neighbourhood,Meadowcliff,,
24005411202,hamlet,Notch Cliff,,
24005411202,neighbourhood,Deer Woods,,
24005411202,neighbourhood,Greenwood Manor,,
24005411202,neighbourhood,Manor Woods,,
24005411202,hamlet,Long Green,,
24005411202,neighbourhood,Lakeside,,
24005411202,neighbourhood,Summer Hill,,
24005411202,neighbourhood,Bonaparte Estates,,
24005411202,hamlet,Gittings,,
24005411202,hamlet,Glen Arm,,
24005411202,neighbourhood,Dulaney Hills,,
24005411303,neighbourhood,Joppa View,,
24005411303,neighbourhood,Chapel Manor,,
24005411303,neighbourhood,Perry Hall Village,,
24005411303,neighbourhood,Perry Hall Park,,
24005411303,neighbourhood,Brookhurst,,
24005411303,neighbourhood,Chapel Valley,,
24005411303,neighbourhood,Perry Hall,,
24005411303,neighbourhood,Joppa Vale,,
24005411303,neighbourhood,Darleigh Manor,,
24005411303,neighbourhood,Silver Spring Station,,
24005441000,neighbourhood,Holland Hills,,
24005441000,neighbourhood,Garden Village Park,,
24005441000,neighbourhood,Lutz Hill,,
24005441102,neighbourhood,Hamiltowne,,
24005441102,neighbourhood,Weyburn Park,,
24005441102,neighbourhood,Bluegrass Heights,,
24005441102,neighbourhood,Hillbrook,,
24033803508,village,Glenarden,,
24033803509,neighbourhood,Dodge Park,,
24033803512,neighbourhood,Greenwood Manor,,
24033803513,town,Largo,,
24033803514,village,Lake Arbor,,
24033803516,locality,Lincoln,0.8020680997961236,S
24033803519,village,Summerfield,,
24033803601,neighbourhood,Springdale Gardens,,
24033803601,hamlet,Carsondale,,
24033803601,village,Springdale,,
24033803601,neighbourhood,Ardmore,,
24033803601,neighbourhood,Tyrol Estates,,
24003750300,neighbourhood,North Linthicum,,
24003750300,neighbourhood,Ridgeway Manor,,
24003750300,neighbourhood,Linthicum Hills,,
24003750300,neighbourhood,Grove Ridge,,
24003750300,hamlet,Acer Lane,,
24003751103,neighbourhood,Country Club Manor,,
24003751103,neighbourhood,Country Club Estates,,
24003751103,neighbourhood,Shoreland,,
24003751103,neighbourhood,Point Pleasant,,
24003751103,neighbourhood,Suburbia,,
24003751103,neighbourhood,Margate,,
24003751103,neighbourhood,Gatewater,,
24003740104,hamlet,Meade Village,,
24003740104,hamlet,Severn Village,,
24003740104,hamlet,Severn Hills,,
24003740104,hamlet,Strawberry Hills,,
24003740104,hamlet,The Provinces,,
24003740104,hamlet,Reece Heights,,
24003740104,hamlet,Quail Run,,
24003740104,hamlet,Severn,,
24003740104,neighbourhood,Lake Village Townhouses,,
24003740104,neighbourhood,Ashberry Wood Sign,,
24003740900,neighbourhood,Kings Heights,,
24003740900,neighbourhood,Riden,,
24003740900,neighbourhood,Four Seasons Estates,,
24003740900,neighbourhood,Kings Ransom,,
24003740900,neighbourhood,Odenton Heights,,
24003740900,neighbourhood,Chapelgate,,
24003740900,neighbourhood,The Courts at Piney Orchard,,
24003740900,neighbourhood,Scotts Manor,,
24003740900,neighbourhood,Stoney Hill,,
24003740900,neighbourhood,Maple Ridge,,
24003751000,neighbourhood,Acresville,,
24003751000,neighbourhood,Glen Gardens,,
24003751000,neighbourhood,Cadillac Homes,,
24003751000,neighbourhood,Furnace Branch,,
24003751000,neighbourhood,Timberline,,
24003751000,neighbourhood,Glenwood,,
24033803602,neighbourhood,Ardwick Park,,
24033803602,neighbourhood,Glenarden Woods,,
24033803606,village,Lanham,,
24033803606,hamlet,Hynesboro,,
24033803606,neighbourhood,Greenwood Forest,,
24033803608,neighbourhood,Rolling View,,
24033803608,neighbourhood,Westgate,,
24033803608,neighbourhood,Cherry Grove,,
24025303606,neighbourhood,Foxborough Farms,,
24025303606,neighbourhood,Willow Chase,,
24025303606,neighbourhood,Stone Ridge,,
24025301107,neighbourhood,Norris Corner,,
24025301107,neighbourhood,Woodsdale Meadows,,
24025301107,neighbourhood,Woodsdale Apartments,,
24025301107,neighbourhood,White Oak Crest,,
24025301107,neighbourhood,Box Hill South,,
24025301107,neighbourhood,Woodsdale Homes,,
24025301107,neighbourhood,Enclave at Box Hill,,
24025301107,neighbourhood,The Waldon,,
24025303801,neighbourhood,Roland Heights,,
24025303801,city,Bel Air,,
24025303801,neighbourhood,Stoneleigh,,
24025303801,neighbourhood,English Country Manor,,
24025303801,neighbourhood,Howard Park,,
24025303801,neighbourhood,Roland Place,,
24025304102,hamlet,Amos Mill,,
24025304102,hamlet,Harkins,,
24025304102,hamlet,Wilsons Choice,,
24025304102,hamlet,Meadow Stream,,
24025304102,hamlet,Shawsville,,
24025304102,hamlet,Madonna Hills,,
24025304102,hamlet,Ivory Mill,,
24025304102,hamlet,Old York Manor,,
24025304102,hamlet,Eden Hills,,
24025304102,hamlet,North Green Ridge,,
24025304102,village,Norrisville,,
24025304102,hamlet,Holiday Hills,,
24025304102,hamlet,Carea,,
24025304102,hamlet,Indian Hills,,
24025304102,hamlet,Willwood,,
24025304102,hamlet,Coldstream,,
24025304102,hamlet,Quail Hills,,
24025304102,hamlet,Drybranch,,
24025304102,hamlet,Nestling Wind,,
24033803610,town,New Carrollton,0.47034354245872817,S
24033803612,neighbourhood,Ardwick,,
24033803612,neighbourhood,West Lanham Hills,,
24033803613,village,Woodlawn,0.6806629475112411,NE
24003706402,neighbourhood,Colony Hills,,
24003706402,neighbourhood,Eastport Terrace,,
24003730204,hamlet,Shannon Square,,
24003730204,hamlet,Freetown,,
24003730204,neighbourhood,Shannon Forest,,
24003730204,hamlet,Freetown Village,,
24003730204,hamlet,Woods of Shannon,,
24003730204,hamlet,Solley Heights,,
24003730204,neighbourhood,Spencer Gardens,,
24003730204,hamlet,Sun Valley,,
24003730204,hamlet,Sandy Oaks,,
24003730204,hamlet,Powhatan Beach,,
24003730204,hamlet,Timber Glade,,
24003730204,hamlet,Powhatan Village,,
24003730204,hamlet,Howard Manor,,
24003730300,neighbourhood,Glendale Terrace,,
24003730300,hamlet,Gerard Plaza,,
24033803801,neighbourhood,Defense Heights,,
24033803803,village,Woodlawn,,
24023000602,hamlet,Hutton,,
24023000602,hamlet,Lake Ford,,
24023000602,hamlet,Hoyes Run,,
24023000602,hamlet,Crellin,,
24023000601,town,Oakland,,
24023000601,neighbourhood,Mitchell Manor,,
24023000502,hamlet,Thayerville,,
24023000502,neighbourhood,McComas Beach,,
24023000502,village,McHenry,,
24023000502,neighbourhood,Sandy Beach,,
24023000501,neighbourhood,Green Glade,,
24023000501,neighbourhood,Hazelhurst,,
24023000501,hamlet,North Glade,,
24003730800,neighbourhood,Winchester,,
24003730800,hamlet,Joyce,,
24003730800,neighbourhood,Lark Hill,,
24003730800,hamlet,Hickory Hills,,
24003730800,hamlet,Belleview Estates,,
24003730800,hamlet,Pines-on-Severn,,
24003730800,hamlet,Severn Heights,,
24003730800,hamlet,Bancroft,,
24003730800,hamlet,Hidden Hills,,
24003730800,hamlet,Severnview,,
24003730800,hamlet,Rugby Hall Estates,,
24003730800,hamlet,Jones,,
24003730800,hamlet,Glen Oban,,
24003730800,hamlet,Revell,,
24003730800,hamlet,Winchester-on-the-Severn,,
24003730800,hamlet,Pine Bluff,,
24003730800,hamlet,Harbour Glen,,
24003730800,hamlet,Swann Point Estates,,
24003730800,hamlet,Briarcliff on the Severn,,
24003730800,hamlet,Ashcroft,,
24003730901,hamlet,Martins Cove Farm,,
24003730901,neighbourhood,Captain's Choice,,
24003730901,neighbourhood,Great Meadows,,
24003730901,hamlet,Providence Cove,,
24003730901,neighbourhood,Ferry Farms,,
24003730901,neighbourhood,Severnside,,
24003730901,neighbourhood,Dulls Corner,,
24003730901,neighbourhood,Brice Manor,,
24003730901,hamlet,The Meadows,,
24003730901,hamlet,Forest Meadows,,
24003730901,hamlet,Browns Woods Villa,,
24003730901,hamlet,Round View,,
24003730901,neighbourhood,Pendennis Mount,,
24003730901,hamlet,Browns Woods,,
24003730901,hamlet,Cedarwood Cove,,
24003730901,neighbourhood,Manresa,,
24003730901,neighbourhood,waveland farm,,
24025301105,neighbourhood,Laurel Valley,,
24025301105,neighbourhood,Box Hill North,,
24003731002,neighbourhood,Chesapeake Oaks,,
24003731002,neighbourhood,Skidmore,,
24003731002,neighbourhood,Woods Landing,,
24003731002,neighbourhood,Beacon View,,
24003731002,neighbourhood,Yorktown,,
24003731002,neighbourhood,Revell Downs,,
24003731002,neighbourhood,Podickory Point,,
24003731002,neighbourhood,Tydings on the Bay,,
24003731002,neighbourhood,Pettebone Farms,,
24003731002,neighbourhood,Beacon Hill,,
24003731002,neighbourhood,Bayhead,,
24003731002,neighbourhood,Yorktown Mannor,,
24003731002,neighbourhood,Waters Edge at Woods Landing,,
24033800606,village,Marlboro Village,0.3570612822605988,NE
24033802901,village,Seat Pleasant,,
24033802901,village,Maryland Park,,
24033807404,town,Beltsville,,
24033807404,hamlet,Sunnyside,,
24033807404,neighbourhood,Orchard View,,
24033807404,neighbourhood,Beltsville Heights,,
24033800900,hamlet,Meadow Woods Estates,,
24033800900,hamlet,Orme,,
24033800900,hamlet,Horsehead,,
24033800900,village,Aquasco,,
24033800900,village,Eagle Harbor,,
24033800900,hamlet,Cedarhaven,,
24033800900,hamlet,Poplar Hill,,
24033800900,village,Cedarville,,
24033800900,hamlet,Milltown Landing,,
24033800900,village,Baden,,
24033805904,town,Adelphi,,
24033805904,neighbourhood,Avenel,,
24033805904,neighbourhood,Chatham,,
24033800106,neighbourhood,Robey's Farmlets,,
24033800106,hamlet,Laurel Oaks,,
24033800106,neighbourhood,Cherrywood,,
24033803900,hamlet,Rogers Heights,,
24033804001,hamlet,Rogers Heights,0.4658606012547486,E
24033804101,village,Cheverly,0.529506065212913,E
24033804102,town,Landover,,
24033804102,neighbourhood,Radiant Valley,,
24003731201,hamlet,Longmeadow North,,
24003731201,neighbourhood,McKinsey Park,,
24003731201,hamlet,Crystal Beach,,
24003731201,neighbourhood,Oak Landing,,
24003731201,neighbourhood,Smugglers Cove,,
24003731201,neighbourhood,Whitehurst,,
24003731201,hamlet,Windrush Farm,,
24003731201,neighbourhood,Trinity Farms,,
24003731201,neighbourhood,Cape McKinsey,,
24003731201,hamlet,Manhattan Beach,,
24003731201,hamlet,Oak Grove,,
24003731201,locality,Pohlman Point,,
24003731201,neighbourhood,Fairoaks,,
24003731201,hamlet,Longmeadow,,
24003731201,hamlet,Manhattan Manor,,
24003731201,neighbourhood,Arundel Beach,,
24003731201,hamlet,Cypress Creek,,
24003731201,neighbourhood,Dunkeld Manor,,
24003731201,neighbourhood,Oakleigh Forest,,
24003731306,hamlet,Water Oak Point,,
24003731306,hamlet,Pasadena Beach,,
24003731306,hamlet,Poplar Ridge,,
24003731306,hamlet,Bodkin Manor,,
24003731306,hamlet,Fairhaven Beach,,
24003731306,hamlet,Kurtz Beach,,
24003731306,hamlet,Venice on the Bay,,
24003731306,hamlet,Rockwood Beach,,
24003731306,hamlet,Fairview,,
24003731306,hamlet,Water Oak Forest,,
24003731306,hamlet,Pine Crest West,,
24003731306,hamlet,Rock Anna,,
24003731306,hamlet,Alloway,,
24003731306,hamlet,Belhaven Woods,,
24003731306,hamlet,Sanders Park,,
24003731306,hamlet,Paradise Beach,,
24003731306,hamlet,Rock Creek Park,,
24003731306,hamlet,Bayside Beach,,
24003731306,hamlet,Rockview Beach,,
24003731306,hamlet,Hickory Point,,
24003731306,hamlet,Water Oak Cove,,
24003731306,hamlet,Riviera Isle,,
24003731306,hamlet,Woodland Beach,,
24003731306,hamlet,Belhaven Beach,,
24003731306,hamlet,Hampton Chase,,
24003731306,hamlet,Maryland Beach,,
24003731306,hamlet,Pine Crest North,,
24003731306,hamlet,Chase Wood Run,,
24003731306,hamlet,Springdale,,
24003731306,neighbourhood,Annesley By The Bay,,
24003731308,neighbourhood,Surfside,,
24003731308,town,Riviera Beach,,
24003731308,hamlet,Creek View,,
24003731308,neighbourhood,School Gardens,,
24003731308,neighbourhood,Lake Riviera,,
24003731308,neighbourhood,Lake View,,
24025301204,neighbourhood,Crisfield Crossing,,
24025301204,neighbourhood,Oaks of Harford,,
24025301205,neighbourhood,Constant Branch,,
24025301205,neighbourhood,The Pointe,,
24025301205,neighbourhood,Constant Friendship,,
24003731309,hamlet,Rockhill Beach,,
