ZIP,INSAGNT1,BKCLASS,CNTRYNAB,ZIPBR,CHRTAGNT,MSABR,UNINUMBR,STNAME,SIMS_ESTABLISHED_DATE,YEAR,CHRTAGNN,BRSERTYP,STNUMBR,SIMS_DESCRIPTION,FDICDBS,DOCKET,CNTRYNA,NAMEHCR,UNIT,OCCDIST,DEPSUM,DEPDOM,ESCROW,CITY2BR,HCTMULT,INSURED,SIMS_PROJECTION,BRCENM,CHARTER,BKMO,CONSOLD,DIVISIONB,ADDRESS,CSABR,DEPSUMBR,RSSDHCR,CNTYNUMB,CERT,SIMS_LATITUDE,STALP,SPECGRP,CALL,DENOVO,FDICNAME,RSSDID,NAMEBR,METROBR,NECNAMB,CNTYNAMB,SPECDESC,OCCNAME,NECTABR,SIMS_ACQUIRED_DATE,MICROBR,ZIP_RAW,ZIPBR_RAW,BRNUM,CB,STALPBR,USA,STNAMEBR,FED,REGAGNT,FEDNAME,ASSET,INSBRTS,PLACENUM,ADDRESBR,SIMS_LONGITUDE,INSBRDD,CITYHCR,STCNTY,CSANAMBR,CITY,CLCODE,STCNTYBR,CBSA_DIV_NAMB,MSANAMB,NAMEFULL,CITYBR,STALPHCR,ID
14850,DIF,NM,United States,19111,STATE,37980,262289,New York,06/01/1998,2024,State Agency,11,42,100.0,2,10202,United States,TOMPKINS FINANCIAL CORPORATION,0,,0,6323593,,Philadelphia,ONE,CB,EXACT,"",STATE,0,,37964,118 E Seneca St,428,37866,2367921,101,609,40.0733169913633,NY,4,CALL,0,New York,433608,Fox Chase Branch,1,,Philadelphia,COMMERCIAL LENDING,"",,01/01/2022,0,14850,19111,70,0,PA,1,Pennsylvania,2,FDIC,New York,7830413,,0,8000 Verree Rd,-75.0759419775922,,ITHACA,36109,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Ithaca,21,42101,"Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Tompkins Community Bank,Philadelphia,NY,2024_609_70
44406,DIF,N,United States,15801,OCC,0,281149,Ohio,01/01/1891,2024,Comptroller of the Currency,11,42,100.0,9,13123,United States,FARMERS NATIONAL BANC CORP.,0,1,0,4258222,,Du Bois,MULT,CB,EXACT,"",FED,0,,0,20 S Broad St,524,38770,1071191,33,6540,41.1212609992927,OH,4,CALL,0,Chicago,680813,Dubois Branch,0,,Clearfield,COMMERCIAL LENDING,Northeastern,,01/01/2023,1,44406,15801,70,0,PA,1,Pennsylvania,4,OCC,Cleveland,5142831,,0,861 Beaver Dr,-78.7378409964674,,CANFIELD,39099,"State College-DuBois, PA",Canfield,3,42033,"","",The Farmers National Bank of Canfield,Du Bois,OH,2024_6540_70
15701,DIF,NM,United States,16101,STATE,38300,230772,Pennsylvania,11/16/1959,2024,State Agency,11,42,100.0,2,10244,United States,FIRST COMMONWEALTH FINANCIAL CORPORATION,0,,0,9493254,,New Castle,ONE,CB,EXACT,"",STATE,0,,0,600 Philadelphia St,430,85623,1071306,73,7468,41.0109530161186,PA,4,CALL,0,New York,42420,Union Square Branch,1,,Lawrence,COMMERCIAL LENDING,"",,11/13/1995,0,15701,16101,70,0,PA,1,Pennsylvania,4,FDIC,Cleveland,11596680,,0,2547 W State St,-80.3933019937916,,INDIANA,42063,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Indiana,21,42073,"","Pittsburgh, PA",First Commonwealth Bank,New Castle,PA,2024_7468_70
18964,DIF,SM,United States,19111,STATE,37980,359682,Pennsylvania,02/14/1997,2024,State Agency,11,42,100.0,2,9352,United States,UNIVEST FINANCIAL CORPORATION,0,,0,6603270,,Philadelphia,ONE,CB,EXACT,"",STATE,0,,37964,10 W Broad St,428,187760,1116609,101,7759,40.0772929890441,PA,4,CALL,0,New York,354310,Philadelphia Branch,1,,Philadelphia,COMMERCIAL LENDING,"",,07/01/2016,0,18964,19111,70,0,PA,1,Pennsylvania,3,FED,Philadelphia,7836543,,0,401 Rhawn St,-75.0847390364319,,SOUDERTON,42091,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Souderton,13,42101,"Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Univest  Bank and Trust Co.,Philadelphia,PA,2024_7759_70
17061,DIF,NM,United States,18103,STATE,10900,650537,Pennsylvania,10/03/2022,2024,State Agency,11,42,100.0,2,10447,United States,"MID PENN BANCORP, INC.",0,,0,4506755,,Allentown,ONE,CB,EXACT,"",STATE,0,,0,349 Union St,106,20689,1944204,77,9889,40.5733949973124,PA,4,CALL,0,New York,786612,Allentown Branch Office,1,,Lehigh,COMMERCIAL LENDING,"",,"",0,17061,18103,70,0,PA,1,Pennsylvania,3,FDIC,Philadelphia,5386789,,0,3900 Hamilton Blvd,-75.5350439602207,,HARRISBURG,42043,"Allentown-Bethlehem-East Stroudsburg, PA-NJ",Millersburg,21,42077,"","Allentown-Bethlehem-Easton, PA-NJ",Mid Penn Bank,Allentown,PA,2024_9889_70
15701,DIF,NM,United States,15642,STATE,38300,218427,Pennsylvania,09/12/1964,2024,State Agency,11,42,100.0,2,10096,United States,"S&T BANCORP, INC.",0,,0,7713462,,Irwin,ONE,CB,StreetAddress,"",STATE,0,,0,800 Philadelphia St,430,192733,1071397,129,11124,40.3703849585928,PA,4,CALL,0,New York,936426,Penn Township Branch,1,,Westmoreland,COMMERCIAL LENDING,"",,06/07/2008,0,15701,15642,71,0,PA,1,Pennsylvania,4,FDIC,Cleveland,9628986,,0,4021 Route 130,-79.6830633276402,,INDIANA,42063,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Indiana,21,42129,"","Pittsburgh, PA",S&T Bank,Irwin,PA,2024_11124_71
22314,DIF,NM,United States,26836,STATE,0,493146,Virginia,05/01/2009,2024,State Agency,13,54,100.0,5,0,United States,BURKE & HERBERT FINANCIAL SERVICES CORP.,0,,0,6663550,,Moorefield,ONE,CB,StreetAddress,"",STATE,0,,0,100 S Fairfax St,0,140673,5756704,31,11578,39.066441717519,VA,4,CALL,0,Atlanta,933621,Sfgidirect.Com Branch,0,,Hardy,COMMERCIAL LENDING,"",,05/03/2024,0,22314,26836,71,0,WV,1,West Virginia,5,FDIC,Richmond,7803852,,0,300 N Main St,-78.969458595027,,ALEXANDRIA,51510,"",Alexandria,21,54031,"","",Burke & Herbert Bank & Trust Company,Moorefield,VA,2024_11578_71
22030,DIF,SM,United States,22812,STATE,25500,429768,Virginia,04/01/2004,2024,State Agency,11,51,100.0,5,10762,United States,"UNITED BANKSHARES, INC.",0,,0,23305317,,Bridgewater,ONE,CB,EXACT,"",STATE,0,,0,11185 Fairfax Blvd,277,23111,1076217,165,22858,38.3850369874318,VA,4,CALL,0,Atlanta,365325,Bridgewater Branch,1,,Rockingham,COMMERCIAL LENDING,"",,07/14/2007,0,22030,22812,71,0,VA,1,Virginia,5,FED,Richmond,29868220,,0,309 N Main St,-78.9734200010884,,CHARLESTON,51059,"Harrisonburg-Staunton-Stuarts Draft, VA",Fairfax,13,51165,"","Harrisonburg, VA",United Bank,Bridgewater,WV,2024_22858_71
23219,DIF,SM,United States,22963,STATE,16820,286707,Virginia,11/05/1998,2024,State Agency,11,51,100.0,5,14594,United States,ATLANTIC UNION BANKSHARES CORPORATION,0,,0,20020244,,Palmyra,ONE,CB,EXACT,"",STATE,0,,0,"1051 E Cary St, Ste 103",0,84004,1971693,65,34589,37.9042829982491,VA,4,CALL,0,Atlanta,693224,Lake Monticello Branch,1,,Fluvanna,COMMERCIAL LENDING,"",,03/20/2010,0,23219,22963,71,0,VA,1,Virginia,5,FED,Richmond,24641518,,0,5980 Thomas Jefferson Pkwy,-78.3433820113276,,GLEN ALLEN,51760,"",Richmond City,13,51065,"","Charlottesville, VA",Atlantic Union Bank,Palmyra,VA,2024_34589_71
23703,DIF,NM,United States,23510,STATE,47260,624641,Virginia,08/19/2019,2024,State Agency,21,51,100.0,5,0,"","",0,,0,14402599,,Norfolk,NONE,CB,EXACT,N,STATE,0,,0,5716 High St W,545,0,0,710,35095,36.8461170079401,VA,4,CALL,0,Atlanta,2797724,Norfolk - World Trade Ctr Branch,1,,Norfolk (City),COMMERCIAL LENDING,"",,"",0,23703,23510,71,0,VA,1,Virginia,5,FDIC,Richmond,17068845,,0,"101 W Main St, Ste 1000",-76.2932209653283,,"",51740,"Virginia Beach-Chesapeake, VA-NC",Portsmouth,21,51710,"","Virginia Beach-Chesapeake-Norfolk, VA-NC",TowneBank,Norfolk,"",2024_35095_71
20832,DIF,SM,United States,22066,STATE,47900,468205,Maryland,09/12/2007,2024,State Agency,11,51,100.0,2,10451,United States,"SANDY SPRING BANCORP, INC.",0,,0,11464121,,Great Falls,ONE,CB,EXACT,"",STATE,0,,11694,17801 Georgia Ave,548,334743,1248304,59,4865,38.9969563200124,MD,4,CALL,0,New York,506922,Great Falls Branch,1,,Fairfax,COMMERCIAL LENDING,"",,01/01/2018,0,20832,22066,71,1,VA,1,Virginia,5,FED,Richmond,14001764,,0,9851 Georgetown Pike,-77.2871000213954,,OLNEY,24031,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Olney,13,51059,"Arlington-Alexandria-Reston, VA-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",Sandy Spring Bank,Great Falls,MD,2024_4865_71
14850,DIF,NM,United States,17972,STATE,0,365094,New York,07/09/2001,2024,State Agency,11,42,99.9,2,10202,United States,TOMPKINS FINANCIAL CORPORATION,0,,0,6323593,,Schuylkill Haven,ONE,CB,StreetAddress,"",STATE,0,,0,118 E Seneca St,0,61512,2367921,107,609,40.640546060195,NY,4,CALL,0,New York,433608,Schuylkill Haven Branch,0,,Schuylkill,COMMERCIAL LENDING,"",,01/01/2022,1,14850,17972,71,0,PA,1,Pennsylvania,2,FDIC,New York,7830413,,0,237 Route 61 S,-76.1595295710215,,ITHACA,36109,"",Ithaca,21,42107,"","",Tompkins Community Bank,Schuylkill Haven,NY,2024_609_71
44406,DIF,N,United States,15825,OCC,0,281150,Ohio,01/01/1891,2024,Comptroller of the Currency,11,42,100.0,9,13123,United States,FARMERS NATIONAL BANC CORP.,0,1,0,4258222,,Brookville,MULT,CB,EXACT,"",FED,0,,0,20 S Broad St,0,24233,1071191,65,6540,41.1602930078098,OH,4,CALL,0,Chicago,680813,Brookville Branch,0,,Jefferson,COMMERCIAL LENDING,Northeastern,,01/01/2023,0,44406,15825,71,0,PA,1,Pennsylvania,4,OCC,Cleveland,5142831,,0,263 Main St,-79.0811420414043,,CANFIELD,39099,"",Canfield,3,42065,"","",The Farmers National Bank of Canfield,Brookville,OH,2024_6540_71
15701,DIF,NM,United States,15061,STATE,38300,230773,Pennsylvania,12/15/1969,2024,State Agency,11,42,100.0,2,10244,United States,FIRST COMMONWEALTH FINANCIAL CORPORATION,0,,0,9493254,,Monaca,ONE,CB,EXACT,"",STATE,0,,0,600 Philadelphia St,430,21613,1071306,7,7468,40.6796909825316,PA,4,CALL,0,New York,42420,Monaca Office,1,,Beaver,COMMERCIAL LENDING,"",,11/13/1995,0,15701,15061,71,0,PA,1,Pennsylvania,4,FDIC,Cleveland,11596680,,0,80 Wagner Rd,-80.3106410057799,,INDIANA,42063,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Indiana,21,42007,"","Pittsburgh, PA",First Commonwealth Bank,Monaca,PA,2024_7468_71
17602,DIF,N,United States,19526,OCC,39740,278881,Pennsylvania,01/01/1921,2024,Comptroller of the Currency,11,42,100.0,2,9396,United States,FULTON FINANCIAL CORPORATION,0,7,0,25761661,,Hamburg,ONE,CB,EXACT,"",FED,0,,0,1 Penn Sq,428,117548,1117129,11,7551,40.5529149903697,PA,4,CALL,0,New York,474919,Hamburg Branch,1,,Berks,COMMERCIAL LENDING,Midsize,,10/28/2000,0,17602,19526,71,0,PA,1,Pennsylvania,3,OCC,Philadelphia,31646370,,0,100 S 3rd St,-75.9833489619118,,LANCASTER,42071,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Lancaster,3,42011,"","Reading, PA","Fulton Bank, National Association",Hamburg,PA,2024_7551_71
18964,DIF,SM,United States,18974,STATE,37980,426526,Pennsylvania,02/01/2000,2024,State Agency,11,42,100.0,2,9352,United States,UNIVEST FINANCIAL CORPORATION,0,,0,6603270,,Warminster,ONE,CB,EXACT,"",STATE,0,,33874,10 W Broad St,428,620740,1116609,17,7759,40.220534014618,PA,4,CALL,0,New York,354310,Warminster Branch,1,,Bucks,COMMERCIAL LENDING,"",,07/01/2016,0,18964,18974,71,0,PA,1,Pennsylvania,3,FED,Philadelphia,7836543,,0,1041 York Rd,-75.097930978564,,SOUDERTON,42091,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Souderton,13,42017,"Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Univest  Bank and Trust Co.,Warminster,PA,2024_7759_71
15701,DIF,NM,United States,15131,STATE,38300,218428,Pennsylvania,11/16/1987,2024,State Agency,11,42,100.0,2,10096,United States,"S&T BANCORP, INC.",0,,0,7713462,,McKeesport,ONE,CB,EXACT,"",STATE,0,,0,800 Philadelphia St,430,288758,1071397,3,11124,40.3370200052564,PA,4,CALL,0,New York,936426,White Oak Branch,1,,Allegheny,COMMERCIAL LENDING,"",,06/07/2008,0,15701,15131,72,0,PA,1,Pennsylvania,4,FDIC,Cleveland,9628986,,0,2003 Lincoln Way,-79.8072119987603,,INDIANA,42063,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Indiana,21,42003,"","Pittsburgh, PA",S&T Bank,White Oak,PA,2024_11124_72
22314,DIF,NM,United States,26836,STATE,0,521518,Virginia,07/01/2010,2024,State Agency,13,54,100.0,5,0,United States,BURKE & HERBERT FINANCIAL SERVICES CORP.,0,,0,6663550,,Moorefield,ONE,CB,StreetAddress,"",STATE,0,,0,100 S Fairfax St,0,36616,5756704,31,11578,39.066441717519,VA,4,CALL,0,Atlanta,933621,Treasury Branch,0,,Hardy,COMMERCIAL LENDING,"",,05/03/2024,0,22314,26836,72,0,WV,1,West Virginia,5,FDIC,Richmond,7803852,,0,300 North Main Street,-78.969458595027,,ALEXANDRIA,51510,"",Alexandria,21,54031,"","",Burke & Herbert Bank & Trust Company,Moorefield,VA,2024_11578_72
16830,DIF,NM,United States,24101,STATE,40220,657121,Pennsylvania,06/20/2023,2024,State Agency,11,51,100.0,2,11178,United States,CNB FINANCIAL CORPORATION,0,,0,5212854,,Hardy,ONE,CB,StreetAddress,"",STATE,0,,0,1 S 2nd St,0,67913,1118340,67,13876,37.1194372971985,PA,4,CALL,0,New York,399517,Smith Mountain Lake Branch Office,1,,Franklin,COMMERCIAL LENDING,"",,"",0,16830,24101,72,0,VA,1,Virginia,3,FDIC,Philadelphia,5865071,,0,160 Apron Road,-79.7212454026116,,CLEARFIELD,42033,"",Clearfield,21,51067,"","Roanoke, VA",CNB Bank,Hardy,PA,2024_13876_72
73501,DIF,N,United States,19901,OCC,20100,526948,Oklahoma,10/26/2011,2024,Comptroller of the Currency,12,10,100.0,13,52377,United States,"JRMB II, INC",0,5,0,371321,,Dover,MULT,CB,EXACT,"",FED,0,,0,1420 Sw Lee Blvd,428,3052,4208961,1,16416,39.2164919847699,OK,7,CALL,0,Dallas,125154,Dover Wal-Mart Branch,1,,Kent,OTHER < $1 BILLION,Southern,,"",0,73501,19901,72,1,DE,1,Delaware,10,OCC,Kansas City,459180,,0,36 Jerome Dr,-75.570507960194,,LAWTON,40031,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Lawton,3,10001,"","Dover, DE","FSNB, National Association",Dover,OK,2024_16416_72
22030,DIF,SM,United States,22901,STATE,16820,62121,Virginia,12/28/1998,2024,State Agency,11,51,100.0,5,10762,United States,"UNITED BANKSHARES, INC.",0,,0,23305317,,Charlottesville,ONE,CB,EXACT,"",STATE,0,,0,11185 Fairfax Blvd,0,191597,1076217,3,22858,38.070647012475,VA,4,CALL,0,Atlanta,365325,Charlottesville Branch,1,,Albemarle,COMMERCIAL LENDING,"",,07/14/2007,0,22030,22901,72,0,VA,1,Virginia,5,FED,Richmond,29868220,,0,1265 Seminole Trl,-78.482914966756,,CHARLESTON,51059,"",Fairfax,13,51003,"","Charlottesville, VA",United Bank,Charlottesville,WV,2024_22858_72
90010,DIF,NM,United States,20121,STATE,47900,580401,California,02/08/2016,2024,State Agency,11,51,100.0,14,0,United States,"HOPE BANCORP, INC.",0,,0,14731956,,Centreville,ONE,CB,EXACT,"",STATE,0,,11694,"3200 Wilshire Blvd, Ste 1400",548,68226,2961879,59,26610,38.8370834611529,CA,4,CALL,0,San Francisco,671464,Centreville Branch,1,,Fairfax,COMMERCIAL LENDING,"",,"",0,90010,20121,72,0,VA,1,Virginia,12,FDIC,San Francisco,17369665,,0,"13890 Braddock Rd, Suite 102",-77.4286723776854,,LOS ANGELES,6037,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Los Angeles,21,51059,"Arlington-Alexandria-Reston, VA-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",Bank of Hope,Centreville,CA,2024_26610_72
24112,DIF,NM,United States,24523,STATE,31340,361501,Virginia,02/02/2001,2024,State Agency,11,51,100.0,5,0,United States,"CARTER BANKSHARES, INC.",0,,0,3881771,,Bedford,ONE,CB,EXACT,"",STATE,0,,0,4 Commonwealth Blvd E,0,25634,5530258,19,58596,37.348574007558,VA,4,CALL,0,Atlanta,3476192,Forest Road Branch,1,,Bedford,COMMERCIAL LENDING,"",,12/30/2006,0,24112,24523,72,0,VA,1,Virginia,5,FDIC,Richmond,4528828,,0,1621 Forest Rd,-79.5029210017542,,MARTINSVILLE,51690,"",Martinsville,21,51019,"","Lynchburg, VA",Carter Bank & Trust,Bedford,VA,2024_58596_72
14850,DIF,NM,United States,19508,STATE,39740,365145,New York,12/17/2001,2024,State Agency,11,42,100.0,2,10202,United States,TOMPKINS FINANCIAL CORPORATION,0,,0,6323593,,Birdsboro,ONE,CB,EXACT,"",STATE,0,,0,118 E Seneca St,428,85494,2367921,11,609,40.2675329801941,NY,4,CALL,0,New York,433608,Birdsboro Branch,1,,Berks,COMMERCIAL LENDING,"",,01/01/2022,0,14850,19508,72,0,PA,1,Pennsylvania,2,FDIC,New York,7830413,,0,350 W Main St,-75.8193160387777,,ITHACA,36109,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Ithaca,21,42011,"","Reading, PA",Tompkins Community Bank,Birdsboro,NY,2024_609_72
44406,DIF,N,United States,15767,OCC,0,455810,Ohio,08/28/2006,2024,Comptroller of the Currency,11,42,100.0,9,13123,United States,FARMERS NATIONAL BANC CORP.,0,1,0,4258222,,Punxsutawney,MULT,CB,EXACT,"",FED,0,,0,20 S Broad St,0,11547,1071191,65,6540,40.9412750093924,OH,4,CALL,0,Chicago,680813,Punxsutawney,0,,Jefferson,COMMERCIAL LENDING,Northeastern,,01/01/2023,0,44406,15767,72,0,PA,1,Pennsylvania,4,OCC,Cleveland,5142831,,0,102 Indiana St,-78.9722330397797,,CANFIELD,39099,"",Canfield,3,42065,"","",The Farmers National Bank of Canfield,Punxsutawney,OH,2024_6540_72
13815,DIF,N,United States,18444,OCC,42540,215508,New York,12/11/1971,2024,Comptroller of the Currency,11,42,100.0,2,10286,United States,NBT BANCORP INC.,0,1,0,11472237,,Moscow,ONE,CB,EXACT,"",FED,0,,0,52 S Broad St,0,46678,1139279,69,7230,41.364558982367,NY,4,CALL,0,New York,702117,Elmhurst Branch,1,,Lackawanna,COMMERCIAL LENDING,Northeastern,,03/16/2001,0,13815,18444,72,0,PA,1,Pennsylvania,2,OCC,New York,13403796,,0,207 State Route 435,-75.5382839848931,,NORWICH,36017,"",Norwich,3,42069,"","Scranton--Wilkes-Barre, PA","NBT Bank, National Association",Elmhurst Township,NY,2024_7230_72
15701,DIF,NM,United States,16105,STATE,38300,230775,Pennsylvania,10/03/1994,2024,State Agency,11,42,100.0,2,10244,United States,FIRST COMMONWEALTH FINANCIAL CORPORATION,0,,0,9493254,,New Castle,ONE,CB,EXACT,"",STATE,0,,0,600 Philadelphia St,430,58208,1071306,73,7468,41.0642249980309,PA,4,CALL,0,New York,42420,Neshannock Branch,1,,Lawrence,COMMERCIAL LENDING,"",,11/13/1995,0,15701,16105,72,0,PA,1,Pennsylvania,4,FDIC,Cleveland,11596680,,0,3430 Wilmington Rd,-80.3590449878755,,INDIANA,42063,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Indiana,21,42073,"","Pittsburgh, PA",First Commonwealth Bank,New Castle,PA,2024_7468_72
17602,DIF,N,United States,19605,OCC,39740,278882,Pennsylvania,01/01/1921,2024,Comptroller of the Currency,11,42,100.0,2,9396,United States,FULTON FINANCIAL CORPORATION,0,7,0,25761661,,Reading,ONE,CB,M,"",FED,0,,0,1 Penn Sq,428,64226,1117129,11,7551,40.4015298918911,PA,4,CALL,0,New York,474919,Muhlenberg Branch,1,,Berks,COMMERCIAL LENDING,Midsize,,10/28/2000,0,17602,19605,72,0,PA,1,Pennsylvania,3,OCC,Philadelphia,31646370,,0,3045-16 N Fifth St Hwy,-75.9465822984343,,LANCASTER,42071,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Lancaster,3,42011,"","Reading, PA","Fulton Bank, National Association",Reading,PA,2024_7551_72
16125,DIF,N,United States,15650,OCC,38300,217029,Pennsylvania,09/22/1969,2024,Comptroller of the Currency,11,42,100.0,2,10358,United States,F.N.B. CORPORATION,0,7,0,35375939,,Latrobe,MULT,CB,EXACT,"",FED,0,,0,166 Main St,430,76578,3005332,129,7888,40.2853200073751,PA,4,CALL,0,New York,379920,Unity Township,1,,Westmoreland,COMMERCIAL LENDING,Midsize,,02/15/2002,0,16125,15650,72,0,PA,1,Pennsylvania,4,OCC,Cleveland,47577714,,0,3891 Route 30,-79.3838289935998,,PITTSBURGH,42085,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Greenville,3,42129,"","Pittsburgh, PA",First National Bank of Pennsylvania,Latrobe,PA,2024_7888_72
26003,DIF,NM,United States,26419,STATE,0,254577,West Virginia,06/29/1983,2024,State Agency,11,54,US_Zipcode,5,0,United States,"WESBANCO, INC.",0,,0,13651212,,Pine Grove,ONE,CB,M,"",STATE,0,,0,1 Bank Plz,0,23793,1070448,103,803,39.574404,WV,4,CALL,0,Atlanta,645625,Pine Grove Branch,0,,Wetzel,COMMERCIAL LENDING,"",,03/01/2002,0,26003,26419,72,0,WV,1,West Virginia,4,FDIC,Cleveland,18095018,,0,By-Pass 20,-80.621968,,WHEELING,54069,"",Wheeling,21,54103,"","","WesBanco Bank, Inc.",Pine Grove,WV,2024_803_72
15701,DIF,NM,United States,15146,STATE,38300,218429,Pennsylvania,11/23/1992,2024,State Agency,11,42,100.0,2,10096,United States,"S&T BANCORP, INC.",0,,0,7713462,,Monroeville,ONE,CB,EXACT,"",STATE,0,,0,800 Philadelphia St,430,124562,1071397,3,11124,40.3885200109279,PA,4,CALL,0,New York,936426,Haymaker Village Branch,1,,Allegheny,COMMERCIAL LENDING,"",,06/07/2008,0,15701,15146,73,0,PA,1,Pennsylvania,4,FDIC,Cleveland,9628986,,0,4580 Broadway Blvd,-79.7661189640714,,INDIANA,42063,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Indiana,21,42003,"","Pittsburgh, PA",S&T Bank,Monroeville,PA,2024_11124_73
22314,DIF,NM,United States,26501,STATE,34060,622018,Virginia,03/02/2020,2024,State Agency,11,54,100.0,5,0,United States,BURKE & HERBERT FINANCIAL SERVICES CORP.,0,,0,6663550,,Morgantown,ONE,CB,EXACT,"",STATE,0,,0,100 S Fairfax St,0,34151,5756704,61,11578,39.6439799851011,VA,4,CALL,0,Atlanta,933621,Morgantown Branch,1,,Monongalia,COMMERCIAL LENDING,"",,05/03/2024,0,22314,26501,73,0,WV,1,West Virginia,5,FDIC,Richmond,7803852,,0,176 Courtyard St,-79.9939349852474,,ALEXANDRIA,51510,"",Alexandria,21,54061,"","Morgantown, WV",Burke & Herbert Bank & Trust Company,Morgantown,VA,2024_11578_73
16830,DIF,NM,United States,16803,STATE,44300,657432,Pennsylvania,07/24/2023,2024,State Agency,11,42,100.0,2,11178,United States,CNB FINANCIAL CORPORATION,0,,0,5212854,,State College,ONE,CB,EXACT,"",STATE,0,,0,1 S 2nd St,524,13257,1118340,27,13876,40.778926010606,PA,4,CALL,0,New York,399517,Gatesburg Road Branch,1,,Centre,COMMERCIAL LENDING,"",,"",0,16830,16803,73,0,PA,1,Pennsylvania,3,FDIC,Philadelphia,5865071,,0,"1960 Old Gatesburg Rd, Suite 100",-77.893932041663,,CLEARFIELD,42033,"State College-DuBois, PA",Clearfield,21,42027,"","State College, PA",CNB Bank,State College,PA,2024_13876_73
25304,DIF,N,United States,25801,OCC,13220,278690,West Virginia,01/01/1939,2024,Comptroller of the Currency,11,54,100.0,5,11051,United States,CITY HOLDING COMPANY,0,5,0,5096095,,Beckley,ONE,CB,EXACT,"",FED,0,,0,3601 Maccorkle Ave Se,0,34097,1076262,81,17735,37.7879289806764,WV,4,CALL,0,Atlanta,1011526,Harper Road Branch,1,,Raleigh,COMMERCIAL LENDING,Southern,,04/26/1999,0,25304,25801,73,0,WV,1,West Virginia,5,OCC,Richmond,6320264,,0,1723 Harper Rd,-81.2037590244802,,CHARLESTON,54039,"",Charleston,3,54081,"","Beckley, WV",City National Bank of West Virginia,Beckley,WV,2024_17735_73
